movie_id,company_id,company_type_id,note
5909,312,1,(1984) (USA) (TV)
5911,313,1,(1984) (USA) (TV)
5912,316,1,(1984) (USA) (TV)
5919,19,1,(1985) (USA) (TV)
5927,315,1,(1985) (USA) (TV)
5928,19,1,(1985) (USA) (TV)
5936,311,1,(1986) (USA) (TV)
5951,6,1,(1986) (USA) (TV)
5951,136,1,(1986) (USA) (TV)
5944,160,1,(1986) (USA) (TV)
5952,19,1,(1986) (USA) (TV)
5952,321,1,(1986) (USA) (VHS)
5956,322,1,(1986) (USA) (TV)
5957,19,1,(1987) (USA) (TV)
5963,19,1,(1987) (USA) (TV)
5967,311,1,(1988) (USA) (TV)
5972,160,1,(1988) (USA) (TV)
5978,160,1,(1988) (USA) (TV)
5978,316,1,(1988) (USA) (TV)
5978,319,1,(1988) (USA) (TV)
5978,6,1,(1988) (USA) (TV)
5978,19,1,(1988) (USA) (TV)
5981,323,1,(2009) (Germany) (TV)
5982,310,1,(1989) (worldwide) (TV)
5988,19,1,(1989) (USA) (TV)
5991,311,1,(1989) (USA) (TV)
44,3,2,
45,3,2,
46,3,2,
48,3,2,
50,11,2,
51,11,2,
52,11,2,
53,11,2,
54,11,2,
55,11,2,
56,11,2,
57,11,2,
58,11,2,
59,11,2,
60,11,2,
61,11,2,
62,11,2,
63,11,2,
64,11,2,
65,11,2,
66,11,2,
67,11,2,
68,11,2,
69,10,2,
84,4077,2,
94,20,2,
118,5855,2,
228,22,2,
272,687,2,
273,687,2,
279,687,2,
283,25,2,
284,27,2,
286,27,2,(as B B C)
290,27,2,(as B B C)
307,27,2,(as B B C)
320,27,2,(as B B C)
329,27,2,(as B B C)
350,27,2,(as B B C)
398,37,2,
404,674,2,
579,40,2,
580,40,2,
596,439,2,
597,439,2,
601,439,2,
606,439,2,
607,439,2,
608,439,2,
609,439,2,
610,439,2,
618,439,2,
619,439,2,
620,439,2,
622,439,2,
633,439,2,
644,439,2,
645,439,2,
646,439,2,
649,439,2,
651,439,2,
652,439,2,
653,439,2,
654,439,2,
656,439,2,
657,439,2,
658,439,2,
659,439,2,
660,439,2,
661,439,2,
664,439,2,
665,439,2,
666,439,2,
667,439,2,
670,439,2,
675,439,2,
679,448,2,
399,58,2,
400,58,2,
401,58,2,
419,60,2,
420,60,2,
421,60,2,
422,60,2,
423,60,2,
424,60,2,
425,60,2,
426,60,2,
427,60,2,
428,60,2,
429,60,2,
432,60,2,
435,60,2,
440,60,2,
442,60,2,
443,60,2,
447,60,2,
448,60,2,
449,60,2,
453,60,2,
454,60,2,
455,60,2,
456,60,2,
458,60,2,
460,60,2,
710,3456,2,
723,64,2,
750,784,2,
752,677,2,
816,66,2,
817,66,2,
820,68,2,
821,567,2,
859,4609,2,
870,594,2,
901,69,2,
853,70,2,
860,382,2,
883,225,2,
887,72,2,
891,68,2,
907,77,2,
907,3639,2,
908,77,2,
909,77,2,
910,77,2,
911,77,2,
912,77,2,
913,77,2,
914,77,2,
915,77,2,
916,77,2,
917,77,2,
918,77,2,
919,77,2,
920,77,2,
921,77,2,
922,77,2,
923,77,2,
924,77,2,
925,77,2,
926,77,2,
927,77,2,
928,77,2,
929,77,2,
930,77,2,
931,77,2,
932,77,2,
933,77,2,
934,76,2,
934,77,2,
935,76,2,
935,77,2,
938,76,2,
938,77,2,
943,76,2,
943,77,2,
944,76,2,
944,77,2,
945,76,2,
945,77,2,
947,76,2,
947,77,2,
948,76,2,
948,77,2,
949,76,2,
949,77,2,
951,76,2,
951,77,2,
953,76,2,
953,77,2,
954,76,2,
954,77,2,
956,76,2,
956,77,2,
957,76,2,
957,77,2,
961,76,2,
961,77,2,
962,76,2,
962,77,2,
963,77,2,
976,86,2,
978,69,2,
979,92,2,
993,1886,2,
1141,97,2,
1142,272,2,
1144,243,2,
1146,100,2,
1187,105,2,
1188,5,2,(copyright owners)
1370,4046,2,
1147,107,2,
1186,448,2,
1352,1454,2,
1353,1454,2,
1354,1454,2,
1355,1454,2,
1356,1454,2,
1357,1454,2,
1358,1454,2,
1359,1454,2,
1360,1454,2,
1361,1454,2,
1362,1454,2,
1363,1454,2,
1364,1454,2,
1365,1454,2,
1366,1454,2,
1367,1454,2,
1368,1454,2,
1369,92,2,
1379,114,2,
1389,64,2,
1396,73,2,
1400,115,2,
1401,116,2,
1401,63,2,
1417,2534,2,(as Endemol Southern Star)
1465,5085,2,
1494,5085,2,
1535,118,2,
1537,222,2,
1537,225,2,
1537,401,2,
1549,119,2,
1550,97,2,
1551,120,2,(for)
1557,120,2,(for)
1561,120,2,(for)
1564,120,2,(for)
1576,126,2,
1577,162,2,
1577,126,2,
1577,439,2,
1578,126,2,
1578,4359,2,
1578,439,2,
1579,126,2,(produced by)
1579,4359,2,(produced by)
1579,439,2,
1580,126,2,(produced by)
1580,4359,2,(produced by)
1580,439,2,
1581,126,2,(produced by)
1581,4359,2,(produced by)
1581,439,2,
1582,126,2,(produced by)
1582,4359,2,(produced by)
1582,439,2,
1583,162,2,
1583,126,2,
1583,439,2,
1584,126,2,
1584,439,2,
1585,126,2,
1585,4359,2,
1585,439,2,
1586,126,2,
1586,439,2,
1587,162,2,
1587,126,2,
1587,439,2,
1588,162,2,
1588,126,2,
1588,439,2,
1589,126,2,
1589,439,2,
1590,126,2,
1590,4359,2,
1590,439,2,
1591,126,2,
1591,4359,2,
1591,439,2,
1592,162,2,
1592,126,2,
1592,439,2,
1593,126,2,(produced by)
1593,4359,2,(produced by)
1593,439,2,
1594,126,2,
1594,4359,2,
1594,439,2,
1595,162,2,
1595,126,2,
1596,126,2,
1596,439,2,
1597,162,2,
1597,126,2,
1598,126,2,
1598,439,2,
1599,126,2,
1599,439,2,
1600,126,2,
1600,4359,2,
1600,439,2,
1601,126,2,
1601,439,2,
1602,126,2,
1602,4359,2,
1602,439,2,
1603,162,2,
1603,126,2,
1603,439,2,
1604,162,2,
1604,126,2,
1604,439,2,
1605,126,2,
1605,439,2,
1606,162,2,
1606,126,2,
1606,439,2,
1607,126,2,(produced by)
1607,4359,2,(produced by)
1607,439,2,
1608,126,2,
1608,439,2,
1609,126,2,
1609,439,2,
1610,126,2,(produced by)
1610,4359,2,(produced by)
1610,439,2,
1611,126,2,
1611,439,2,
1612,162,2,
1612,126,2,
1613,126,2,
1613,439,2,
1614,126,2,
1614,439,2,
1615,126,2,
1615,439,2,
1616,126,2,
1616,439,2,
1617,126,2,(produced by)
1617,4359,2,(produced by)
1617,439,2,
1618,126,2,(produced and developed in association with)
1618,4359,2,(produced and developed in association with)
1618,439,2,
1619,126,2,
1619,4359,2,
1619,439,2,
1620,162,2,
1620,126,2,
1620,439,2,
1621,162,2,
1621,126,2,
1622,162,2,
1622,126,2,
1622,439,2,
1623,162,2,
1623,126,2,
1623,439,2,
1624,162,2,
1624,126,2,
1624,439,2,
1625,126,2,
1625,439,2,
1626,126,2,
1626,439,2,
1627,126,2,
1627,4359,2,
1627,439,2,
1628,126,2,(produced by)
1628,4359,2,(produced by)
1628,439,2,
1629,162,2,
1629,126,2,
1629,439,2,
1630,126,2,
1630,439,2,
1631,162,2,
1631,126,2,
1631,439,2,
1636,64,2,
1636,69,2,
1656,131,2,
1667,5085,2,
1668,27,2,
1677,302,2,
1760,439,2,
1852,138,2,(for) (as Sky Television)
1853,138,2,(for) (as Sky Television)
1857,138,2,(for) (as Sky Television)
2016,141,2,
2018,5431,2,
2020,5431,2,
2022,5431,2,
2023,5431,2,
2024,5431,2,
2050,27,2,
2054,27,2,
2055,5363,2,
1649,64,2,
1759,73,2,
1785,154,2,
1796,154,2,(as TV1 Kulttuuriohjelmat )
1807,302,2,
1818,302,2,(as YLE Kulttuuri)
1829,302,2,
1832,69,2,
1864,297,2,
2069,302,2,(as YLE Asiaohjelmat)
2255,158,2,
2297,133,2,
2382,12,2,
2382,1271,2,
2383,1271,2,
2384,1271,2,
2385,1271,2,
2386,1271,2,
2387,1271,2,
2388,1271,2,
2389,1271,2,
2390,1271,2,
2391,1271,2,
2392,1271,2,
2393,1271,2,
2394,1271,2,
2395,1271,2,
2396,1271,2,
2397,1271,2,
2398,1271,2,
2399,1271,2,
2400,1271,2,
2401,1271,2,
2402,1271,2,
2403,1271,2,
2404,1271,2,
2405,1271,2,
2406,1271,2,
2407,1271,2,
2408,1271,2,
2409,1271,2,
2410,1271,2,
2411,1271,2,
2412,1271,2,
2413,1271,2,
2414,1271,2,
2415,1271,2,
2417,166,2,
2418,166,2,
2419,166,2,
2420,166,2,
2421,166,2,
2422,166,2,
2423,166,2,
2425,166,2,
2426,166,2,
2427,166,2,
2428,166,2,
2424,166,2,
2436,166,2,
2437,166,2,
2438,166,2,
2439,166,2,
2440,166,2,
2441,166,2,
2442,166,2,
2443,166,2,
2444,166,2,
2445,166,2,
2446,166,2,
2447,166,2,
2448,166,2,
2449,166,2,
2451,166,2,
2453,166,2,
2454,166,2,
2452,166,2,
2455,166,2,
2456,166,2,
2457,166,2,
2458,166,2,
2459,166,2,
2460,166,2,
2461,166,2,
2462,166,2,
2463,166,2,
2464,166,2,
2465,166,2,
2466,166,2,
2467,166,2,
2468,166,2,
2429,166,2,
2430,166,2,
2431,166,2,
2432,166,2,
2433,166,2,
2434,166,2,
2435,166,2,
2450,166,2,
2469,166,2,
2470,166,2,
2471,166,2,
2472,166,2,
2474,166,2,
2475,166,2,
2476,166,2,
2477,166,2,
2473,166,2,
2478,166,2,
2483,166,2,
2484,166,2,
2479,166,2,
2480,166,2,
2481,166,2,
2482,166,2,
2485,166,2,
2486,166,2,
2487,166,2,
2488,166,2,
2489,166,2,
2490,166,2,
2491,166,2,
2492,166,2,
2493,166,2,
2494,166,2,
2495,166,2,
2496,166,2,
2497,166,2,
2499,166,2,
2498,166,2,
2500,166,2,
2501,166,2,
2502,166,2,
2503,166,2,
2505,166,2,
2506,166,2,
2507,166,2,
2508,166,2,
2504,166,2,
2509,166,2,
2510,166,2,
2511,166,2,
2512,166,2,
2513,166,2,
2514,166,2,
2515,166,2,
2516,166,2,
2517,166,2,
2518,166,2,
2519,166,2,
2520,166,2,
2521,166,2,
2522,166,2,
2525,166,2,
2526,166,2,
2527,166,2,
2528,166,2,
2529,166,2,
2530,166,2,
2531,166,2,
2532,166,2,
2533,166,2,
2534,166,2,
2535,166,2,
2536,166,2,
2537,166,2,
2538,166,2,
2539,166,2,
2540,166,2,
2523,166,2,
2524,166,2,
2541,166,2,
2542,166,2,
2543,166,2,
2544,166,2,
2545,166,2,
2546,166,2,
2547,166,2,
2548,166,2,
2549,166,2,
2550,166,2,
2551,166,2,
2552,166,2,
2553,166,2,
2554,166,2,
2555,166,2,
2556,166,2,
2557,166,2,
2558,1152,2,
2558,168,2,
2558,3503,2,
2600,169,2,
2601,3496,2,
2607,169,2,
2628,169,2,
2638,2781,2,
2785,171,2,
2814,172,2,
2820,169,2,
2821,133,2,
2824,133,2,
2858,117,2,
2859,2,2,
2599,184,2,
2640,178,2,
2786,639,2,
2800,639,2,
2804,180,2,
2861,73,2,
2879,5413,2,
2913,448,2,
2917,1370,2,
2880,665,2,
2881,185,2,
2914,187,2,
2914,188,2,
2920,1271,2,
2921,374,2,
3031,57,2,
2925,243,2,
2927,2369,2,
3062,197,2,
3063,197,2,
3064,197,2,
3065,197,2,
3066,197,2,
3067,197,2,
3068,197,2,
3189,200,2,
3190,1,2,
3191,205,2,
3201,207,2,
3201,209,2,
3201,5593,2,
3201,969,2,
3268,210,2,
3279,1,2,
3280,1,2,
3281,1,2,
3282,1,2,
3328,1,2,
3328,5085,2,
3551,216,2,
3680,311,2,
3683,802,2,
3800,329,2,
3823,171,2,
3851,4897,2,
3856,1916,2,
3860,4934,2,
3982,229,2,
3983,5692,2,
3993,73,2,
4017,1303,2,
4017,1085,2,
4018,1303,2,
4018,1085,2,
4027,114,2,
4027,2117,2,
4029,2117,2,
4035,16,2,
4037,874,2,
4138,3699,2,
4209,424,2,
4210,424,2,
4211,424,2,
4212,424,2,
4213,424,2,
4214,2982,2,
4215,424,2,
4216,424,2,
4217,424,2,
4218,424,2,
4219,424,2,
4220,424,2,
4221,2982,2,
4222,424,2,
4223,424,2,
4224,424,2,
4225,424,2,
4226,424,2,
4227,2982,2,
4228,424,2,
4229,424,2,
4230,2982,2,
4231,424,2,(in association with)
4232,424,2,
4233,424,2,
4234,424,2,
4235,424,2,
4236,424,2,
4237,424,2,
4238,424,2,
4239,424,2,
4240,424,2,
4241,424,2,
4242,2982,2,
4243,424,2,
4244,424,2,
4245,424,2,
4246,424,2,
4247,424,2,
4248,424,2,
4249,424,2,
4250,424,2,
4251,424,2,
4252,424,2,
4253,424,2,
4254,424,2,
4255,2982,2,
4256,424,2,
4257,424,2,
4258,424,2,
4259,424,2,
4260,424,2,
4261,424,2,(in association with)
4262,2982,2,
4263,424,2,
4264,424,2,
4265,424,2,
4266,424,2,
4267,424,2,
4268,2982,2,
4269,424,2,
4270,424,2,
4271,424,2,
4272,424,2,
4273,2982,2,
4274,424,2,
4275,424,2,
4276,424,2,
4277,424,2,
4278,424,2,
4279,424,2,
4280,424,2,
4281,424,2,
4282,424,2,
4283,424,2,
4284,424,2,
4285,424,2,
4286,424,2,
4287,424,2,
4426,3019,2,
4427,3019,2,
4428,3019,2,
4429,3019,2,
4432,3019,2,
4434,3019,2,
4436,3019,2,
4437,3019,2,
4438,3019,2,
4039,243,2,
4041,246,2,
4119,246,2,
4125,247,2,
4152,133,2,
4152,5941,2,
4311,5221,2,
4454,664,2,
4455,253,2,
4455,225,2,
4457,64,2,
4540,262,2,
4540,4318,2,(in association with)
4555,1244,2,
4666,64,2,
4668,263,2,
4680,171,2,
4681,171,2,
4682,171,2,
4683,171,2,
4684,171,2,
4685,171,2,
4686,171,2,
4687,171,2,
4688,171,2,
4689,171,2,
4690,264,2,
4699,538,2,
4714,1541,2,
4729,596,2,
4730,269,2,
4734,2512,2,
4737,271,2,(producer)
4745,27,2,
4738,270,2,
4739,270,2,(2005)
4802,5005,2,
4802,274,2,
4921,1541,2,
4921,64,2,
4948,275,2,
4949,276,2,
4951,277,2,
4992,424,2,
4993,424,2,
4995,424,2,
4996,424,2,
4997,424,2,
4998,424,2,
4999,424,2,
5000,424,2,
5001,424,2,
5002,424,2,
5003,424,2,
5004,424,2,
5005,424,2,
5006,3851,2,
5010,36,2,
5012,128,2,
5187,4543,2,
5192,287,2,
5220,723,2,
5226,291,2,
5229,292,2,
5258,329,2,
5341,197,2,
5342,197,2,
5343,197,2,
5344,197,2,
5345,197,2,
5346,197,2,
5347,197,2,
5348,197,2,
5349,197,2,
5350,197,2,
5351,197,2,
5352,197,2,
5353,197,2,
5354,197,2,
5367,300,2,
5370,197,2,
5377,4338,2,(in association with)
5377,73,2,(in association with)
5377,1388,2,(in association with)
5377,1344,2,(in association with)
5378,67,2,
5463,305,2,
5464,3212,2,
5472,5074,2,
5486,307,2,
5487,181,2,
5494,290,2,
5515,290,2,
5520,290,2,
5563,290,2,
5571,290,2,
5586,371,2,
5586,313,2,
5586,322,2,
5639,290,2,
5692,310,2,
5764,290,2,
5778,311,2,
5786,290,2,
5869,311,2,
5873,290,2,
5881,290,2,
5902,311,2,
5913,19,2,
5952,314,2,
5956,322,2,
5993,27,2,
