company_id,company_name,country_code,movie_id,color_info,languages,countries,release dates,keyword,phonetic_code
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,farm,F65
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,fencing,F5252
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,garden-center,G6352
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,giraffe,G61
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,hippo,H1
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,house-trailer,H2364
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,interrogation,I5362
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,ivory,I16
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,jealous-husband,J4215
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,lion,L5
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,macaw,M2
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,monkey,M52
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,murder-investigation,M6365
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,nausea,N2
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,nude-artist-model,N3632
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,office-romance,O1265
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,penguin,P525
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,pizza,P2
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,polar-bear,P4616
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,police-pathologist,P4213
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,police-superintendent,P4216
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,policewoman,P425
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,prime-suspect,P6521
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,private-zoo,P6132
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,python,P35
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,record-album,R2634
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,reference-to-acker-bilk,R1652
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,reference-to-francis-bacon,R1652
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,reference-to-king-kong,R1652
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,reference-to-michelangelo,R1652
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,reference-to-zorro,R1652
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,roommate,R53
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,sabre,S16
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,sarcasm,S625
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,scotsman,S2325
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,sculptor,S2413
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,semi,S5
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,smuggler,S5246
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,student-teacher-affair,S3532
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,surveillance-camera,S6145
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,tiger,T26
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,trafficking,T6125
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,veterinarian,V3656
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,vietnamese,V352
866,Granada International,[gb],29076,Color,English,UK,05/11/2006,zebra,Z16
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,aging,A252
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,alcoholic,A4242
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,bleeding-to-death,B4352
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,bocce,B2
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,british-mystery,B6325
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,cricket-bat,C6231
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,cricket-club,C6232
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,cricket-the-game,C6232
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,detective-series,D3231
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,drunken-woman,D6525
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,escort-service,E2632
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,indoor-pool,I5361
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,key,K
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,morgue,M62
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,pathologist,P3423
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,pimp,P51
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,reference-to-william-shakespeare,R1652
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,safe-deposit-box,S1312
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,salvation-army,S4135
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,scot,S23
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,shakespearean-quotation,S2165
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,solicitor,S4236
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,spinal-injury,S1545
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,suicide-by-falling,S2314
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,twin-sister,T5236
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,urinal,U654
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,vandalism,V5342
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,vomit,V53
866,Granada International,[gb],29077,Color,English,UK,28/01/1996,whodunit,W353
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,based-on-novel,B2351
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,blood-spatter,B4321
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,bludgeoned-to-death,B4325
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,british-mystery,B6325
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,child-killer,C4324
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,child-molester,C4354
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,child-pornography,C4316
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,computer,C5136
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,crime-scene,C6525
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,dead-child,D3243
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,detective-inspector,D3231
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,detective-sergeant,D3231
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,detective-series,D3231
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,elastic,E4232
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,elastic-band,E4232
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,forensics,F652
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,hostel,H234
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,inner-conflict,I5625
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,job-interview,J1536
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,malnourushment,M4562
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,medal,M34
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,missing-child,M2524
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,pathologist,P3423
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,pedophile,P314
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,police-brutality,P4216
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,police-procedural,P4216
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,rugby,R21
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,supervisor,S1612
873,Granada Entertainment,[us],29078,Color,English,UK,14/09/2003,whodunit,W353
866,Granada International,[gb],29079,Color,English,UK,19/01/2003,ballistics,B4232
866,Granada International,[gb],29079,Color,English,UK,19/01/2003,based-on-novel,B2351
866,Granada International,[gb],29079,Color,English,UK,19/01/2003,contract-killer,C5362
866,Granada International,[gb],29079,Color,English,UK,19/01/2003,court,C63
866,Granada International,[gb],29079,Color,English,UK,19/01/2003,crime-scene,C6525
866,Granada International,[gb],29079,Color,English,UK,19/01/2003,detective-inspector,D3231
866,Granada International,[gb],29079,Color,English,UK,19/01/2003,detective-sergeant,D3231
866,Granada International,[gb],29079,Color,English,UK,19/01/2003,dna,D5
866,Granada International,[gb],29079,Color,English,UK,19/01/2003,domestic-abuse,D5232
866,Granada International,[gb],29079,Color,English,UK,19/01/2003,jack-frost,J2162
866,Granada International,[gb],29079,Color,English,UK,19/01/2003,police-procedural,P4216
866,Granada International,[gb],29079,Color,English,UK,19/01/2003,safe-house,S12
866,Granada International,[gb],29079,Color,English,UK,19/01/2003,sarcasm,S625
866,Granada International,[gb],29079,Color,English,UK,19/01/2003,security-leak,S2634
866,Granada International,[gb],29079,Color,English,UK,19/01/2003,suburbia,S161
866,Granada International,[gb],29079,Color,English,UK,19/01/2003,superintendent,S1653
866,Granada International,[gb],29079,Color,English,UK,19/01/2003,traitor,T636
866,Granada International,[gb],29079,Color,English,UK,19/01/2003,whodunit,W353
866,Granada International,[gb],29079,Color,English,UK,19/01/2003,witness-protection,W3521
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,alibi,A41
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,arson,A625
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,bludgeoned-to-death,B4325
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,brick-through-window,B6236
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,broken-window,B6253
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,car-dealer,C6346
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,car-showroom,C6265
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,cat,C3
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,classmate,C4253
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,cold-case,C432
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,cricket,C623
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,divorced-woman,D1623
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,dog-pound,D2153
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,flat-tire,F436
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,gangster,G5236
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,interrogation,I5362
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,interrogation-room,I5362
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,intimidation,I5353
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,irish,I62
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,irishman,I625
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,kennel,K54
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,mugging,M252
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,rspca,R212
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,solicitor,S4236
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,stabbed-in-the-abdomen,S3135
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,stabbed-to-death,S313
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,stalker,S3426
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,threat,T63
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,underpass,U5361
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,vomit-scene,V5325
93,Independent Television (ITV),[gb],29081,Color,English,UK,04/04/2010,witness-intimidation,W3525
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,alcoholic,A4242
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,alibi,A41
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,arson,A625
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,best-man,B235
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,biblical-quote,B1424
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,bitch-slap,B3241
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,british-mystery,B6325
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,cat,C3
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,cocaine,C25
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,copycat-crime,C1232
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,crooked-lawyer,C6234
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,detective-series,D3231
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,dna,D5
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,dog-pound,D2153
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,drug-addict,D6232
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,ecstasy,E232
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,ex-husband,E2153
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,father-son-relationship,F3625
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,fiance,F52
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,forensics,F652
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,heroin,H65
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,hit-and-run,H3536
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,interracial-romance,I5362
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,interrogation,I5362
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,interrogation-room,I5362
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,intimidation,I5353
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,irishman,I625
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,last-show-in-series,L2325
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,leash,L2
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,mountain-bike,M5351
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,office-romance,O1265
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,police-raid,P4263
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,police-station,P4235
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,polish-immigrant,P4252
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,pub,P1
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,pull-the-plug,P4314
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,reference-to-charles-darwin,R1652
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,reference-to-the-taliban,R1652
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,rooftop,R131
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,scotland-yard,S2345
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,solicitor,S4236
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,suicide-by-hanging,S2315
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,threat,T63
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,vertigo,V632
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,vomit-scene,V5325
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,waxing,W252
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,wedding,W352
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,wedding-rehearsal,W3526
93,Independent Television (ITV),[gb],29082,Color,English,UK,05/04/2010,whodunit,W353
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,bludgeoned-to-death,B4325
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,body-in-trunk,B3536
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,british-mystery,B6325
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,car-keys,C62
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,con-man,C5
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,country-club,C5362
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,detective-inspector,D3231
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,detective-sergeant,D3231
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,detective-series,D3231
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,drug-dealer,D6234
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,golf,G41
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,interrogation,I5362
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,jack-frost,J2162
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,lipstick,L1232
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,locker-room,L265
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,marital-infidelity,M6345
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,police-procedural,P4216
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,pornography,P6526
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,prime-suspect,P6521
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,smuggling,S5245
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,suspect,S2123
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,whodunit,W353
866,Granada International,[gb],29084,Color,English,UK,28/03/1999,womanizer,W526
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,ballistics,B4232
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,bank-robbery,B5261
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,bicycle,B24
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,billiards,B4632
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,british-mystery,B6325
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,burglary,B6246
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,car-crash,C6262
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,car-fire,C616
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,car-thief,C631
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,chain-of-command,C5125
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,coma,C5
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,computer,C5136
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,computer-program,C5136
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,detective-inspector,D3231
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,detective-sergeant,D3231
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,detective-series,D3231
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,end-of-the-millenium,E5313
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,ex-policeman,E2142
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,failed-brakes,F4316
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,falling-to-death,F4523
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,fish-tank,F2352
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,forensics,F652
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,garden-gnome,G6352
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,jack-frost,J2162
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,killing-a-cat,K4523
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,killing-a-dog,K4523
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,morgue,M62
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,mountain-bike,M5351
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,murder-investigation,M6365
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,obesity,O123
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,overweight,O1623
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,pathologist,P3423
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,policewoman,P425
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,power-plant,P6145
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,pub,P1
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,rifle,R14
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,sarcasm,S625
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,security-guard,S2632
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,solicitor,S4236
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,superintendent,S1653
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,swat-team,S35
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,tetanus-shot,T3523
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,vandalism,V5342
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,wheelchair,W426
866,Granada International,[gb],29085,Color,English,UK,25/12/1999,whodunit,W353
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,backhoe,B2
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,british-mystery,B6325
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,child-molester,C4354
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,child-murderer,C4356
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,cold-case,C432
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,detective-inspector,D3231
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,detective-series,D3231
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,ex-con,E25
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,forensics,F652
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,garden,G635
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,hacker,H26
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,handyman,H535
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,homicide,H523
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,illegal-gambling,I4242
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,jack-frost,J2162
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,murder-investigation,M6365
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,nude-swimming,N3252
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,pathologist,P3423
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,skeletal-remains,S2434
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,streaker,S3626
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,suspect,S2123
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,vicar,V26
93,Independent Television (ITV),[gb],29087,Color,English,Netherlands,31/05/2008,whodunit,W353
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,amnesia,A52
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,antique-dealer,A5323
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,autopsy,A312
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,barbed-wire,B6136
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,biblical-quote,B1424
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,british-mystery,B6325
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,catholic-priest,C3421
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,church,C62
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,corpse,C612
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,crime-scene,C6525
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,detective-inspector,D3231
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,detective-sergeant,D3231
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,detective-series,D3231
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,falling-from-height,F4521
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,forensic-pathology,F6521
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,forensic-psychologist,F6521
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,hypocrisy,H1262
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,jack-frost,J2162
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,key,K
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,morgue,M62
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,motive,M31
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,post-mortem,P2356
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,prayer,P6
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,psycho-sexual,P24
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,red-herring,R3652
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,serial-killer,S6424
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,stabbed-in-the-back,S3135
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,stabbed-to-death,S313
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,suicide-by-jumping,S2312
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,superintendent,S1653
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,suspect,S2123
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,trail-of-blood,T6414
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,traumatic-shock,T6532
866,Granada International,[gb],29090,Color,English,UK,25/09/2005,unrequited-love,U5623
624,Yorkshire Television (YTV),[gb],29091,Color,English,UK,02/03/1997,blackpool-england,B4214
93,Independent Television (ITV),[gb],29092,Color,English,UK,22/01/1995,armed-robbery,A6536
93,Independent Television (ITV),[gb],29092,Color,English,UK,22/01/1995,beauty-salon,B3245
93,Independent Television (ITV),[gb],29092,Color,English,UK,22/01/1995,bottle,B34
93,Independent Television (ITV),[gb],29092,Color,English,UK,22/01/1995,bowling-alley,B4524
93,Independent Television (ITV),[gb],29092,Color,English,UK,22/01/1995,british-mystery,B6325
93,Independent Television (ITV),[gb],29092,Color,English,UK,22/01/1995,church,C62
93,Independent Television (ITV),[gb],29092,Color,English,UK,22/01/1995,death-of-mother,D3153
93,Independent Television (ITV),[gb],29092,Color,English,UK,22/01/1995,detective-series,D3231
93,Independent Television (ITV),[gb],29092,Color,English,UK,22/01/1995,factory,F236
93,Independent Television (ITV),[gb],29092,Color,English,UK,22/01/1995,father-son-relationship,F3625
93,Independent Television (ITV),[gb],29092,Color,English,UK,22/01/1995,funeral,F564
93,Independent Television (ITV),[gb],29092,Color,English,UK,22/01/1995,glass,G42
93,Independent Television (ITV),[gb],29092,Color,English,UK,22/01/1995,greenhouse,G652
93,Independent Television (ITV),[gb],29092,Color,English,UK,22/01/1995,hairdresser,H6362
93,Independent Television (ITV),[gb],29092,Color,English,UK,22/01/1995,hairdressing,H6362
93,Independent Television (ITV),[gb],29092,Color,English,UK,22/01/1995,hold-up,H431
