id,title,kind_id,production_year,episode_nr
3523,R. Kelly's New Joint of the Day,7.0,2007.0,
230,(#5.5),7.0,,5.0
2593,Tagged,7.0,1999.0,1.0
1550,"1, 2, 3, Out",2.0,1999.0,
120,Amsterdam,7.0,2002.0,16.0
1694,Corsano's Construction,7.0,2010.0,5.0
1277,(#3.21),7.0,2012.0,21.0
985,Kojô yori no shôtaijô,7.0,2006.0,4.0
2455,Anna Makes a Bold Move Before Bobby Finds Out the Truth about Tricia,7.0,2011.0,123.0
5237,Duelle,7.0,2007.0,9.0
515,Fietsen voor de Vrede,7.0,1998.0,1.0
2034,Fight for Your Right,7.0,2009.0,9.0
3679,10th Muse,2.0,2012.0,
2448,Anna Helps Tikoy to Let Go of His Lola,7.0,2011.0,76.0
4614,Cudotworcy,7.0,1998.0,39.0
1301,(#3.5),7.0,2011.0,5.0
5888,Game 2,7.0,1983.0,
4436,Speed Dating,7.0,2011.0,5.0
5771,Game 7,7.0,1975.0,
4922,Antigues amistats,7.0,2003.0,11.0
5924,Game 5,7.0,1985.0,
953,Promise,7.0,2002.0,8.0
2445,Anna Gather's Enough Courage to Talk to Rachelle,7.0,2011.0,52.0
1724,Making Room for Babies,7.0,2011.0,4.0
1498,Christina Holder,7.0,2011.0,36.0
5882,Game 1,7.0,1983.0,
1290,(#3.33),7.0,2012.0,33.0
1246,(#2.3),7.0,2010.0,3.0
3996,Julen,7.0,2010.0,7.0
641,Separate Beds,7.0,2009.0,2.0
503,De zon op z'n laagste punt,7.0,2001.0,7.0
1157,1 contro 100,2.0,2007.0,
3663,Spasmeni koukla,7.0,2005.0,24.0
3668,Thema timis,7.0,2007.0,19.0
2886,(2001-06-29),7.0,2001.0,
4713,(2008-12-29),7.0,2008.0,
1362,(#2.2),7.0,2007.0,2.0
2479,Bobby and Jessica Freaks Out When Sophia Confronts Them about Anna's True Heir,7.0,2011.0,106.0
1282,(#3.26),7.0,2012.0,26.0
2787,(2009-10-11),7.0,2009.0,
2547,"While Anna and Sophia Are Busy Dealing with Myrna, Bobby Is Pressured with More Work Due to the Absence of the Latter",7.0,2011.0,43.0
3589,Angelika prosopa,7.0,2004.0,5.0
623,Independent Action,7.0,2010.0,11.0
5128,Duggars Say Cheese,7.0,2010.0,9.0
100,Secret Machines and The Killers,7.0,2004.0,3.0
3728,Johnny Watkins Walks on Water,7.0,1997.0,8.0
3833,11 Règles,2.0,2010.0,
1296,(#3.39),7.0,2012.0,39.0
568,Vol op de rem,7.0,2000.0,1.0
3437,(2010-01-29),7.0,2010.0,
1635,(#1.77),7.0,1991.0,77.0
2136,First Class Male,7.0,2008.0,40.0
3577,Parole de citoyen,7.0,2011.0,
1038,Johannes Heesters Ausstellung im Theatermuseum Hannover,7.0,2007.0,
5682,Game 5,7.0,1970.0,
3703,Breaking the Angels Back,7.0,1992.0,6.0
3770,The English Passeggiata,7.0,2000.0,7.0
1435,(#1.26),7.0,2007.0,26.0
2609,Hour 1,7.0,2000.0,1.0
5976,Game 5,7.0,1988.0,
2759,1974 - Der Kanzlerspion,7.0,1999.0,5.0
1308,(#4.11),7.0,2012.0,11.0
2696,1916 - Die Hölle von Verdun,7.0,1999.0,2.0
4005,Underholdning,7.0,2010.0,2.0
3998,Kunst,7.0,2010.0,4.0
4678,Tobiada,7.0,1988.0,10.0
2202,Pagentry Days Once Again,7.0,2005.0,11.0
530,Het land van de reizende zon,7.0,2001.0,3.0
5348,I elfte timmens sista minut,7.0,2009.0,7.0
5044,Big Family in Big Sandy,7.0,2009.0,20.0
4633,Powtorka z westernu,7.0,1998.0,26.0
2002,(2013-03-02),7.0,2013.0,
5409,(2002-05-12),7.0,2002.0,
2785,100 Man Yen Quiz Hunter,2.0,1981.0,
1707,From Beat to Suite,7.0,2010.0,11.0
683,"Button, Button",7.0,1961.0,4.0
2556,Will Teddy and His Uncle Resolve Their Issues,7.0,2011.0,101.0
2977,Death: The Gift That Lasts Forever,7.0,2011.0,15.0
2707,1927 - Der erste Ozeanflug,7.0,1999.0,8.0
450,Jannie,7.0,2013.0,5.0
4247,Six Feet Under,7.0,1966.0,13.0
3463,(2011-05-18),7.0,2011.0,
999,0511 Sondersendung zu Theaterformen,2.0,2007.0,
35,Pinky Swear,7.0,2012.0,4.0
2485,"Bobby, Miranda and Jessica Continue to Torture Sophia in the Office",7.0,2011.0,99.0
2531,Sophia Is Very Vulnerable in Swaying to Bobby's Dirty Tactics,7.0,2011.0,124.0
988,R&B,7.0,2007.0,
804,(2008-10-25),7.0,2008.0,
1845,(2005-04-01),7.0,2005.0,
1586,Deep Cover,7.0,2004.0,14.0
3260,Tic Track Toe/Lucky All-Star,7.0,1997.0,2.0
282,' Horse Trials ',2.0,2011.0,
4848,The French Deception,7.0,2004.0,3.0
254,Little India,7.0,2005.0,3.0
1242,(#2.26),7.0,2011.0,26.0
3713,Five Forty Five,7.0,1999.0,11.0
5868,1982 College World Series,2.0,1982.0,
243,Dieters Beware,7.0,2005.0,4.0
2005,Rachel Bilson Trey Songz,7.0,2011.0,5.0
5907,Game 5,7.0,1984.0,
3861,7:40 am,7.0,2011.0,2.0
2416,100 Days of Summer,2.0,2013.0,
3170,(#3.88),7.0,2009.0,88.0
5213,Des désagréments de l'amour et du désir,7.0,2010.0,3.0
63,The Manly Thing to Do,7.0,2010.0,8.0
1159,Alicia Leigh Willis,7.0,2004.0,2.0
2607,100 Greatest Artists of Hard Rock,2.0,2000.0,
5387,(#1.3),7.0,2011.0,3.0
2308,A ciegas,7.0,2012.0,55.0
5122,Duggars on Stage,7.0,2009.0,21.0
5287,A Place Called Defiance,7.0,2001.0,12.0
3559,Avec l'âge,7.0,2011.0,
5625,Game 7,7.0,1964.0,
2492,Girlie Follows Anna and Sophia's Advice,7.0,2011.0,85.0
572,We bellen nog wel,7.0,1999.0,9.0
3527,Steve Pageot Freestyle Judge,7.0,,
537,Klemmende zaken,7.0,1998.0,2.0
2898,(2002-05-25),7.0,2002.0,
3898,(#1.23),7.0,2008.0,23.0
1081,Tafelfreuden in der Handwerksform,7.0,2008.0,
4591,Scinki 3 (odc. specjalny),7.0,2000.0,42.0
182,Santa Fe,7.0,2004.0,23.0
583,Car Keys Murder,7.0,2007.0,4.0
2299,Koi no giseisha?,7.0,2010.0,4.0
5166,O Come All Ye Duggars,7.0,2009.0,6.0
4160,"A Great Distance in the Wind, the Sky at Dawn: Part 2",7.0,2002.0,24.0
558,Terug naar huis,7.0,1996.0,11.0
5283,Working Noon to Five,7.0,2010.0,9.0
52,Corn Star,7.0,2011.0,14.0
5428,(2010-11-28),7.0,2010.0,
1832,10 líneas de 'El Quijote',2.0,2005.0,
4646,Wszystkie kobiety czarka,7.0,1998.0,30.0
2961,Death by Request,7.0,2008.0,
4112,Marcianos y Venusias,7.0,,3105.0
4517,(2006-01-18),7.0,2006.0,
5004,The Skiplantic Ocean,7.0,2013.0,2.0
1471,(#1.14),7.0,2007.0,14.0
1684,Be Our Guest,7.0,2011.0,10.0
4594,Strajk - czesc 2,7.0,2000.0,5.0
2397,Hurricane Paul,7.0,2002.0,16.0
4433,Jellybean and Things,7.0,2012.0,13.0
1143,(#1.1),7.0,2001.0,1.0
3605,Ena lepto argotera...,7.0,2004.0,1.0
3416,(2005-08-26),7.0,2005.0,
4200,Collateral Verbiage,7.0,,4.0
2649,(#5.8),7.0,2007.0,8.0
4660,Thouroughly Modern Mildred,7.0,1979.0,6.0
5780,Game 2,7.0,1976.0,
2233,Stressed Single Becomes Fabulous Find,7.0,2005.0,15.0
1033,Hart am Wind - Kinder & Jugend -Theaterfestival,7.0,2010.0,
2468,Anna Will Soon Be Able to Enter and Control Her Company Again,7.0,2011.0,16.0
4818,Foul Play,7.0,2006.0,5.0
1935,(2010-10-23),7.0,2010.0,
5037,A Tale of Two Duggars,7.0,2010.0,10.0
2260,4,7.0,,4.0
660,The Concert,7.0,2010.0,18.0
5299,Genesis,7.0,2000.0,1.0
545,Nette heer zoekt kamer,7.0,1994.0,7.0
3496,Celebrity Week: Julissa and Trey Songz in the Building,7.0,2007.0,
412,The Driver,7.0,2001.0,1.0
3724,I Love My Nails,7.0,2000.0,1.0
4954,(#3.11),7.0,2007.0,11.0
212,After After Hours,7.0,2010.0,11.0
5085,Duggars and Dugouts,7.0,2009.0,8.0
2539,Sophia Urges Anna to Come Clean to the Villanueva Brothers,7.0,2011.0,13.0
4174,"Sea God of the East, Azure Sea of the West: Part 3",7.0,2003.0,43.0
5435,(2011-01-16),7.0,2011.0,
2608,100 Greatest Dance Songs of Rock & Roll,2.0,2000.0,
1839,(2005-03-17),7.0,2005.0,
2935,Apocalypse Harley,7.0,2008.0,
882,Willkommen in Hamburg,7.0,1985.0,1.0
1894,10 om te zien,2.0,1989.0,
5192,17,2.0,2005.0,
3434,(2009-08-14),7.0,2009.0,
1014,Babylon - Theaterfestival,7.0,2008.0,
101,System of a Down,7.0,2005.0,
2692,1911 - Der Wettlauf zum Südpol,7.0,1999.0,7.0
5918,Game 5,7.0,1984.0,
2951,Dead on Dead,7.0,2008.0,12.0
2643,(#5.2),7.0,,2.0
3825,(#1.2),7.0,2011.0,2.0
904,.COM,2.0,1999.0,
426,Kontract is kontract,7.0,1970.0,7.0
2481,Bobby and Miranda Seem to Be Winning the Battle for Ownership of The Toy Company,7.0,2011.0,125.0
4697,1337 Lounge Live,2.0,2012.0,
621,Hi Def TV,7.0,2010.0,9.0
5242,Gefühle zeigen,7.0,2004.0,9.0
5927,1985 College World Series,2.0,1985.0,
5748,Game 3,7.0,1974.0,
4763,(#1.12),7.0,2011.0,12.0
1698,Den Do Over,7.0,2010.0,13.0
738,(#2.10),7.0,2009.0,10.0
909,Break Up,7.0,2006.0,12.0
3853,Flucht in die Sahara,7.0,1970.0,2.0
3677,To teleftaio taxidi,7.0,2005.0,25.0
1029,Fährmannsfest,7.0,2009.0,
4523,(2007-04-30),7.0,2007.0,
322,Pigeon Post,7.0,1984.0,2.0
3112,(#1.9),7.0,2007.0,9.0
4334,De kater blijft (Utrecht),7.0,1994.0,
2572,Eddie Loves Tori,7.0,2001.0,4.0
4604,Zastepca Komendanta,7.0,2000.0,2.0
1020,Cebit 2012,7.0,2012.0,
2965,Death on Arrival,7.0,2009.0,1.0
4791,Na estrada,7.0,2012.0,15.0
5962,Game 5,7.0,1987.0,
5318,Smuggler's Blues,7.0,2000.0,12.0
5140,Duggars' Room with a View,7.0,2009.0,11.0
2125,Duty Calls,7.0,2005.0,29.0
4885,Farrah,7.0,2009.0,2.0
2200,Overhauling Momma,7.0,2005.0,34.0
5695,Game 3,7.0,1971.0,3.0
4228,Fortress Weisbaden,7.0,1966.0,4.0
3937,(#1.8),7.0,2008.0,8.0
4201,Moonshadow,7.0,,6.0
3469,(2011-05-26),7.0,2011.0,
1088,You Tube im Literarischen Salon Hannover,7.0,2007.0,
2362,Relevo,7.0,2012.0,71.0
27,Chivalry Ain't Dead,7.0,2011.0,1.0
2683,Världens skönaste land - Del 7,7.0,2008.0,7.0
1507,Gayle Wilhite,7.0,2010.0,32.0
4000,Opfindelser,7.0,2011.0,3.0
499,De verrassing,7.0,1994.0,3.0
4314,12 Sided Die,2.0,2011.0,
4443,Chapter III,7.0,1977.0,3.0
2099,American Beauty,7.0,2008.0,59.0
1669,$100 Coffee,7.0,2008.0,2.0
3361,(2005-03-01),7.0,2005.0,
3420,(2005-10-12),7.0,2005.0,
2641,(#4.6),7.0,,6.0
3878,(#1.104),7.0,2009.0,104.0
5184,When Big Families Collide,7.0,2008.0,5.0
3919,(#1.63),7.0,2008.0,63.0
4794,Pegadas no lume,7.0,2012.0,2.0
172,"Park City, Utah",7.0,2004.0,1.0
238,Chinatown,7.0,2005.0,2.0
5822,1979 National League Championship Series,2.0,1979.0,
2634,100 Greatest Songs of the 00s,7.0,2011.0,5.0
4910,Reunion: Life After Labor,7.0,2011.0,12.0
5154,Josie Duggar Meets the Bates,7.0,2010.0,12.0
29,Force Quit,7.0,2011.0,5.0
1899,(#1.10),7.0,,10.0
2956,Death Be a Lady Tonight,7.0,2008.0,11.0
1205,(#1.24),7.0,2010.0,24.0
5218,17:30 Sat.1 Live,2.0,1992.0,
4253,The All-American,7.0,1966.0,7.0
4598,Szkola filmowa - czesc 1,7.0,2000.0,34.0
5226,18 & Over,2.0,2005.0,
485,"Bloed, zweet en aandelen",7.0,1999.0,5.0
495,De nieuwe jongen,7.0,1995.0,9.0
3432,(2008-08-21),7.0,2008.0,
3820,(#1.7),7.0,,7.0
5720,1973 American League Championship Series,2.0,1973.0,
3681,10th World Championships in Athletics Helsinki 2005,2.0,2005.0,
3152,(#3.70),7.0,2008.0,70.0
2997,Haunted Slay Ride,7.0,2011.0,
800,(2008-09-27),7.0,2008.0,
635,Pilot,7.0,2006.0,1.0
233,Along the G-Train,7.0,2005.0,3.0
2221,Sewing the Seeds to a New Look,7.0,2005.0,38.0
5426,(2010-11-07),7.0,2010.0,
4892,Jordan 2011,7.0,2011.0,1.0
3759,St Ann's Big Boy,7.0,1993.0,9.0
1743,Taking the Kitchen Over the Finish Line,7.0,2011.0,3.0
3837,Kiss of the Gorgon,7.0,2004.0,11.0
3254,The Dogs of Devil/Dog's Best Friend,7.0,1997.0,10.0
1451,(#2.10),7.0,,10.0
3200,Wankels and Wankers,7.0,2008.0,
2517,Myrna Kidnaps Her Own Daughter from Her Adoptive Parents,7.0,2011.0,48.0
202,Jacked Up and Crying,7.0,2009.0,6.0
1144,099 Central,2.0,2002.0,
1592,Father Figure,7.0,2003.0,15.0
2314,Camarero,7.0,2012.0,48.0
5737,Game 5,7.0,1973.0,5.0
2872,100 års indvandring,2.0,2003.0,
914,Discord,7.0,2006.0,11.0
4319,Bang (Dedemsvaart),7.0,1997.0,
4267,The Lorelei,7.0,1965.0,18.0
2769,1983 - Hitlers falsche Tagebücher,7.0,1999.0,4.0
4165,"A Great Distance in the Wind, the Sky at Dawn: Part 7",7.0,2002.0,29.0
1683,Basement Build-Out,7.0,2010.0,5.0
39,The Close Talker,7.0,2012.0,5.0
2788,Banda Maguey vs Banda Quisillos,7.0,2004.0,2.0
5199,(2005-02-16),7.0,2005.0,
5193,"Otro año, otra historia",7.0,2005.0,1.0
2945,Crying Over Spilled Blood,7.0,2012.0,6.0
5653,Game 6,7.0,1968.0,
3982,112 - V ohrození zivota,2.0,2006.0,
4086,Especial De Indu,7.0,2011.0,22.0
3134,(#2.51),7.0,2008.0,51.0
3394,(2005-06-07),7.0,2005.0,
2273,Siege,7.0,2010.0,7.0
4439,The Morning After,7.0,2011.0,9.0
2166,"Hope, Kristin, and Colleen",7.0,2008.0,35.0
4338,De vijver,7.0,1995.0,
5932,1985 World Series,2.0,1985.0,
5337,(#1.3),7.0,,3.0
4508,The Ledge,7.0,1990.0,5.0
1990,(2012-10-13),7.0,2012.0,
5870,Game 1,7.0,1982.0,
865,(#1.5),7.0,1971.0,5.0
4880,Cleondra,7.0,2011.0,5.0
114,$25 Million Dollar Hoax,2.0,2004.0,
1024,DNA-Test,7.0,2010.0,
4850,The Princess and the Clown,7.0,2004.0,2.0
1824,Milan Kundera: Olemisen sietämätön keveys,7.0,2009.0,4.0
2357,Paciencia,7.0,2011.0,11.0
4216,Between the Lines,7.0,1965.0,14.0
767,(2005-10-01),7.0,2005.0,
5954,Game 5,7.0,1986.0,
5827,Game 1,7.0,1980.0,
1591,Exposure,7.0,2006.0,18.0
3570,King Size,7.0,2010.0,
3928,(#1.71),7.0,2008.0,71.0
375,Chicken,7.0,2007.0,3.0
3954,(#1.95),7.0,2009.0,95.0
4357,Happy Mouse (Waddinxveen),7.0,1993.0,
2863,"1910-1920: Børn nok ses, men ikke høres",7.0,1997.0,2.0
819,... ins Grüne! Das Stadt-Land-Lust-Magazin,2.0,2010.0,
3474,(2011-10-12),7.0,2011.0,
5050,Coffee & Caricatures,7.0,2013.0,
4563,(2011-08-05),7.0,2011.0,
4738,15 minutter special - Det kongelige bryllup,2.0,2004.0,
2296,Wild and the Innocent,7.0,2004.0,15.0
4717,(#1.11),7.0,2011.0,11.0
4120,12 corazones: Especial de Halloween,7.0,2009.0,
5824,Game 2,7.0,1979.0,
2076,10 Years Younger,2.0,2004.0,
2358,Piropos,7.0,2012.0,49.0
5363,(#1.8),7.0,,8.0
5595,Game 4,7.0,1960.0,
2496,Is Anna's Mission Really Over?,7.0,2011.0,61.0
3959,Doreens Zusammenbruch,7.0,2008.0,46.0
4304,Rememorized,7.0,2005.0,5.0
3339,Masaka ano hito ga,7.0,1991.0,7.0
1695,Crazy for Cabinets,7.0,2010.0,9.0
2196,One Busy Momma,7.0,2008.0,22.0
2542,Tagabantay Comforts Anna,7.0,2011.0,102.0
1487,(#2.3),7.0,2008.0,3.0
1908,(#1.3),7.0,,3.0
736,(#1.9),7.0,2008.0,9.0
2065,The OK Corral,7.0,2012.0,5.0
4814,Every Dog Has Its Day,7.0,2005.0,3.0
447,Houdt 't dan nooit op?,7.0,2009.0,6.0
4259,The Hero,7.0,1965.0,32.0
880,Tratsch im Treppenhaus,7.0,1985.0,11.0
5203,(2005-03-15),7.0,2005.0,
4062,12 Corazones,7.0,2011.0,26.0
2727,1944 - Der längste Tag,7.0,1999.0,8.0
2968,Death Puts on a Dunce Cap,7.0,2008.0,8.0
1032,Hanover's Boys' Choir,7.0,2008.0,
256,Manhattan Above 96th Street,7.0,,4.0
8,Timing Is Everything,7.0,2006.0,7.0
775,(2007-03-10),7.0,2007.0,
3467,(2011-05-24),7.0,2011.0,
2513,Miranda Digs Deep to Bring Down Sophia,7.0,2011.0,42.0
4840,Seedy Reputation,7.0,2005.0,17.0
2000,(2013-02-16),7.0,2013.0,
1787,Erich Maria Remarque: Länsirintamalta ei mitään uutta,7.0,2007.0,2.0
2,#1 Single,2.0,2006.0,
936,Castle,7.0,2002.0,14.0
191,"Tucson, AZ",7.0,2003.0,17.0
4064,Brazilian Carnival,7.0,2006.0,5.0
2763,1977 - Die Schleyer-Entführung,7.0,1999.0,9.0
1956,(2011-09-17),7.0,2011.0,
5691,Game 4,7.0,1971.0,
1594,Have You Seen This Man?,7.0,2005.0,14.0
3486,2000th Show,7.0,2008.0,
424,Het zal je kind maar wezen,7.0,1969.0,3.0
4046,(#1.5),7.0,,5.0
3481,106 and Park Is Ballin' with Jim Jones,7.0,2006.0,
5993,199 Park Lane,2.0,1965.0,
5116,Duggars on a Deadline,7.0,2009.0,7.0
2105,Beauty Is More Than Skin Deep,7.0,2008.0,72.0
2075,10 Years Younger in 10 Days,2.0,2009.0,
2784,1998 - Der Präsident und das Mädchen,7.0,1999.0,8.0
552,Rennen voor Connie,7.0,1999.0,11.0
829,(2004-07-10),7.0,2004.0,
5600,Game 1,7.0,1961.0,
5018,O joaca de copii,7.0,2008.0,2.0
4987,Politie,7.0,2006.0,15.0
939,Conflict,7.0,2002.0,17.0
1497,Bridget Wilson,7.0,2011.0,39.0
3470,(2011-05-27),7.0,2011.0,
4585,Obcy,7.0,2000.0,16.0
2653,Efterkrigstidens tio tyngsta hjärnsläpp,7.0,2005.0,1.0
5301,"Hot Cars, Fast Women",7.0,2001.0,8.0
2121,Dawn of a New Day,7.0,2008.0,76.0
4866,(2012-04-03),7.0,2012.0,
1239,(#2.23),7.0,2011.0,23.0
4220,Day of Reckoning,7.0,1966.0,28.0
2973,Death: A User's Manual,7.0,2009.0,11.0
1784,10 Killer Weekend Projects,2.0,2010.0,
4029,The Man Who Stole the Sun,7.0,1979.0,
797,(2008-09-06),7.0,2008.0,
31,Make Out,7.0,2011.0,6.0
2182,"Melissa, Natalie, Tracy",7.0,2008.0,53.0
5418,(2010-09-12),7.0,2010.0,
505,Doe maar alsof je thuis bent,7.0,2003.0,5.0
389,Me Throw Me Corn But Me No Call No Fowl,7.0,2008.0,11.0
2541,Suspicion Arises as Anna and Sophia Go Deeper in Their Plan,7.0,2011.0,21.0
3963,Einbruch in die Schule,7.0,2008.0,49.0
4784,Contra corrente,7.0,2012.0,19.0
5774,Game 2,7.0,1976.0,
4973,Bewakingscameras,7.0,2006.0,5.0
1560,Italy,7.0,2007.0,2.0
5999,(#1.15),7.0,1965.0,15.0
5129,Duggars Say Goodbye,7.0,2009.0,14.0
3209,Citizen Canine,7.0,1997.0,14.0
3637,Methi,7.0,2005.0,8.0
962,Wanted,7.0,2002.0,4.0
94,Kanye West,7.0,2005.0,
1932,(#3.4),7.0,,4.0
5617,Game 4,7.0,1963.0,
5224,(2013-03-16),7.0,2013.0,
5261,Baby Got Bank,7.0,2010.0,5.0
1214,(#1.32),7.0,2010.0,32.0
5598,Game 7,7.0,1960.0,
5662,Game 3,7.0,1969.0,
4720,(#1.2),7.0,2011.0,2.0
828,(2004-07-06),7.0,2004.0,
2491,Digna Must Find the True Heir of the Toy Company,7.0,2011.0,87.0
4990,Vaders in actie,7.0,2006.0,11.0
3931,(#1.74),7.0,2008.0,74.0
790,(2008-05-10),7.0,2008.0,
1947,(2011-05-28),7.0,2011.0,
3915,(#1.4),7.0,2008.0,4.0
4157,"A Great Distance in the Wind, the Sky at Dawn: Part 13",7.0,2003.0,36.0
1665,Popular,7.0,2008.0,4.0
2702,1922 - Mussolinis Marsch auf Rom,7.0,1999.0,2.0
633,Performance Anxiety,7.0,2007.0,1.0
2165,Hope for the Best,7.0,2008.0,47.0
5132,Duggars Snowed In,7.0,2011.0,6.0
5879,Game 6,7.0,1982.0,
541,Lang gewacht...,7.0,2000.0,6.0
1501,Dave Maillet,7.0,2010.0,25.0
2053,Tsunamis,7.0,2008.0,1.0
4941,Queda't amb mi,7.0,2003.0,13.0
4843,Studentia Jockulus,7.0,2004.0,1.0
1880,(#1.9),7.0,2011.0,9.0
2248,Turn That Frown Upside Down,7.0,2005.0,14.0
5790,Game 4,7.0,1976.0,
4766,(#1.3),7.0,2011.0,3.0
3031,Stench of Death,7.0,2012.0,
5756,1975 American League Championship Series,2.0,1975.0,
4969,(#3.7),7.0,2007.0,7.0
2478,Bart's Moves Seem to Affect Sophia a Lot,7.0,2011.0,24.0
5549,Game 2,7.0,1955.0,
742,(#2.2),7.0,2009.0,2.0
676,Work Wife,7.0,2010.0,31.0
3812,(#1.2),7.0,,2.0
5145,First Grandson,7.0,2011.0,4.0
3402,(2005-06-29),7.0,2005.0,
317,Leg It to Spain!,7.0,1991.0,7.0
536,Kaatje,7.0,1996.0,8.0
371,'Da Kink in My Hair,2.0,2007.0,
4345,Een meisje (Dronten),7.0,1991.0,
1643,10 Best Outdoor Projects,2.0,2012.0,
978,003 y medio,2.0,1979.0,
2536,Sophia Rises to the Occasion and Disregards Bart's Humiliation Attempt,7.0,2011.0,20.0
5510,Game 1,7.0,1949.0,
938,Compensation,7.0,2002.0,10.0
1765,Eye Can See Clearly,7.0,2009.0,8.0
1651,(#1.2),7.0,2008.0,2.0
3597,Boomerang,7.0,2006.0,20.0
3674,To proxenio,7.0,2004.0,6.0
3908,(#1.32),7.0,2008.0,32.0
1131,Shinjitsu wa ikue ni mo tsuranaru kokoro no kanata ni...,7.0,2009.0,25.0
2020,2004 NBA Finals,7.0,2004.0,6.0
4011,Funkschatten 1991-1995,7.0,2005.0,8.0
4936,Massa tard per començar,7.0,2003.0,9.0
879,Mieterversammlung,7.0,1985.0,7.0
356,The Gestapo for the High Jump,7.0,1989.0,2.0
2760,1974 - Die Watergate-Affäre,7.0,1999.0,6.0
853,...bitte mit Sahner,2.0,2007.0,
3801,(#1.1),7.0,,1.0
5088,Duggars at the Hospital,7.0,2010.0,17.0
368,The Wooing of Widow Artois,7.0,1985.0,2.0
1090,Zur Situation der Nachwuchsregisseure,7.0,2007.0,
3676,To spiti,7.0,2007.0,29.0
461,"We benne op de wereld om mekaar te helpen, nietwaar?",7.0,2006.0,1.0
5455,(2011-06-26),7.0,2011.0,
4173,"Sea God of the East, Azure Sea of the West: Part 2",7.0,2003.0,42.0
2687,1901 - Die Großmutter Europas,7.0,1999.0,2.0
964,Densetsu no Hajimari,7.0,2003.0,12.0
3625,Kleistes portes,7.0,2004.0,10.0
1230,(#2.15),7.0,2011.0,15.0
3092,(#1.17),7.0,2007.0,17.0
4519,(2006-01-31),7.0,2006.0,
5809,Game 2,7.0,1978.0,
3177,"Details, Details.../Sinbad in Solitude",7.0,2010.0,13.0
2216,Saying 'I Do' to a New Look,7.0,2005.0,33.0
1588,Delusional,7.0,2004.0,17.0
1771,Sesquicentennial,7.0,2009.0,2.0
3396,(2005-06-13),7.0,2005.0,
1529,Patricia Peacock,7.0,2010.0,1.0
1677,10 Finnish Architects: An Outsider's View,2.0,2003.0,
3377,(2005-04-12),7.0,2005.0,
3630,Mainades,7.0,2006.0,24.0
3317,Prom,7.0,2013.0,10.0
1357,(#1.5),7.0,2006.0,5.0
4317,Afscheid (Delfzijl),7.0,1991.0,
1629,Victoria,7.0,2003.0,12.0
2708,1928 - Die Jahrhundertmedizin,7.0,1999.0,9.0
3068,Oss och Kronan till - 1500-talet,7.0,1980.0,2.0
1325,(#4.4),7.0,2012.0,4.0
3404,(2005-07-05),7.0,2005.0,
5438,(2011-02-06),7.0,2011.0,
3894,(#1.2),7.0,2008.0,2.0
1458,(#2.4),7.0,,4.0
1830,William Golding - Kärpästen herra,7.0,2012.0,1.0
2770,1985 - Patient Zero,7.0,1999.0,5.0
3085,(#1.10),7.0,2007.0,10.0
5483,W okopach,7.0,2011.0,7.0
5350,Kampen om framtiden,7.0,2009.0,10.0
578,Zonneklaar,7.0,2001.0,13.0
1679,A Piece of Cake,7.0,2009.0,1.0
5953,Game 1,7.0,1986.0,
5187,17 Meter - Wie weit kannst du gehn?,2.0,2011.0,
367,The Spirit of Nouvion,7.0,1991.0,6.0
5124,Duggars Over the Edge,7.0,2011.0,2.0
5317,Slight of Mind,7.0,2001.0,14.0
5396,(#2.2),7.0,2013.0,2.0
1222,(#1.8),7.0,,8.0
5277,Part Time Lovers,7.0,2011.0,3.0
3704,Brilliant,7.0,2000.0,4.0
817,+ Investigadores,2.0,2008.0,
693,The Overnight Case,7.0,1961.0,10.0
1673,Fear on the Ground,7.0,2008.0,6.0
3441,(2010-11-08),7.0,2010.0,
2929,1000 seconden,2.0,1992.0,
4226,Falling Star,7.0,1966.0,16.0
5850,1981 National League Championship Series,2.0,1981.0,
2540,Sophia Wants to Be a Legitimate Businesswoman,7.0,2011.0,19.0
1324,(#4.3),7.0,2012.0,3.0
4692,13. komnata Evy Holubové,7.0,2006.0,
3087,(#1.12),7.0,2007.0,12.0
2749,1965 - Beatlemania,7.0,1999.0,9.0
4406,Surprise (Nederweert),7.0,1991.0,
779,(2008-02-16),7.0,2008.0,
2818,Part 4,7.0,2011.0,
1173,Peter Reckell,7.0,2004.0,4.0
2731,1947 - Kampf um Israel,7.0,1999.0,2.0
4115,Safari Theme,7.0,2010.0,38.0
5869,1982 National League Championship Series,2.0,1982.0,
3302,(#2.1),7.0,2008.0,1.0
2493,How Can Anna Stop Bobby from Becoming a Tyrant?,7.0,2011.0,93.0
1581,Anything for the Baby: Part 1,7.0,2005.0,1.0
157,Monterey,7.0,2002.0,9.0
1890,(#2.9),7.0,2012.0,9.0
2990,Gas-Holes,7.0,2012.0,
2942,Clean Sweep,7.0,2010.0,
4583,Nimfomanka - czesc 2,7.0,2000.0,24.0
3669,Timoria,7.0,2006.0,28.0
263,Summer Fun,7.0,2006.0,6.0
2375,Toda la noche,7.0,2012.0,73.0
4278,The Trap,7.0,1965.0,23.0
2072,(#1.1),7.0,2007.0,1.0
895,Festspiele,7.0,1995.0,2.0
1028,Frank Popp,7.0,2007.0,
1194,(#1.14),7.0,2010.0,14.0
3210,Close But No Cigar/Invasion of the Doggy Snatchers,7.0,1997.0,17.0
271,Woodlawn: Little Ireland,7.0,2010.0,2.0
5782,1976 Presidential Debates,2.0,1976.0,
