company_id,company_name,country_code,movie_id,color_info,languages,countries,release dates
164,TV2,hu,3117,Unkown,English,Turkey,09/10/2007
164,TV2,hu,3118,Unkown,English,Turkey,16/10/2007
164,TV2,hu,3119,Unkown,English,Turkey,30/10/2007
164,TV2,hu,3120,Unkown,English,Turkey,06/11/2007
164,TV2,hu,3121,Unkown,English,Turkey,13/11/2007
164,TV2,hu,3122,Unkown,English,Turkey,20/11/2007
164,TV2,hu,3123,Unkown,English,Turkey,27/11/2007
164,TV2,hu,3124,Unkown,English,Turkey,04/12/2007
164,TV2,hu,3125,Unkown,English,Turkey,11/12/2007
164,TV2,hu,3126,Unkown,English,Turkey,18/12/2007
164,TV2,hu,3127,Unkown,English,Turkey,25/12/2007
164,TV2,hu,3128,Unkown,English,Turkey,08/01/2008
164,TV2,hu,3129,Unkown,English,Turkey,15/01/2008
164,TV2,hu,3130,Unkown,English,Turkey,22/01/2008
164,TV2,hu,3131,Unkown,English,Turkey,29/01/2008
164,TV2,hu,3132,Unkown,English,Turkey,05/02/2008
164,TV2,hu,3133,Unkown,English,Turkey,12/02/2008
164,TV2,hu,3134,Unkown,English,Turkey,19/02/2008
164,TV2,hu,3135,Unkown,English,Turkey,26/02/2008
164,TV2,hu,3136,Unkown,English,Turkey,04/03/2008
164,TV2,hu,3137,Unkown,English,Turkey,11/03/2008
164,TV2,hu,3138,Unkown,English,Turkey,18/03/2008
164,TV2,hu,3139,Unkown,English,Turkey,25/03/2008
164,TV2,hu,3140,Unkown,English,Turkey,01/04/2008
164,TV2,hu,3141,Unkown,English,Turkey,01/04/2008
164,TV2,hu,3142,Unkown,English,Turkey,15/04/2008
164,TV2,hu,3143,Unkown,English,Turkey,13/09/2008
164,TV2,hu,3144,Unkown,English,Turkey,29/04/2008
164,TV2,hu,3145,Unkown,English,Turkey,06/05/2008
164,TV2,hu,3146,Unkown,English,Turkey,13/05/2008
164,TV2,hu,3147,Unkown,English,Turkey,20/05/2008
164,TV2,hu,3148,Unkown,English,Turkey,27/05/2008
164,TV2,hu,3173,Unkown,English,Turkey,03/06/2008
1,E! Entertainment Television,us,3190,Color,English,Unkown,01/01/1800
204,Movie Plus,jp,3190,Color,English,Unkown,01/01/1800
205,Speed Television,us,3191,Color,English,USA,23/06/2008
160,American Broadcasting Company (ABC),us,3201,Color,English,USA,01/09/1997
161,Buena Vista Television,us,3201,Color,English,USA,01/09/1997
206,Disney Channel,pt,3201,Color,English,USA,01/09/1997
207,Disney Channel,us,3201,Color,English,USA,01/09/1997
208,Disney Cinemagic,pt,3201,Color,English,USA,01/09/1997
209,Toon Disney,us,3201,Color,English,USA,01/09/1997
210,Seriously Entertainment,nz,3268,Color,English,Unkown,01/01/1800
211,E! Entertainment Television,il,3279,Color,English,USA,22/01/2007
204,Movie Plus,jp,3279,Color,English,USA,22/01/2007
1,E! Entertainment Television,us,3280,Color,English,USA,28/08/2006
1,E! Entertainment Television,us,3282,Color,English,USA,25/04/2005
212,Channel Four,gb,3283,Color,English,UK,12/07/2004
2,YouTube,us,3309,Color,English,USA,14/02/2013
160,American Broadcasting Company (ABC),us,3320,Color,English,USA,13/07/2011
213,PRO 4,hu,3320,Color,English,USA,13/07/2011
213,PRO 4,hu,3321,Unkown,English,USA,26/07/2011
213,PRO 4,hu,3322,Unkown,English,USA,28/06/2011
213,PRO 4,hu,3323,Unkown,English,USA,12/07/2011
213,PRO 4,hu,3324,Unkown,English,USA,19/07/2011
213,PRO 4,hu,3325,Unkown,English,USA,05/07/2011
213,PRO 4,hu,3326,Unkown,English,USA,21/06/2011
214,Endemol International B.V.,nl,3327,Color,English,UK,11/07/2010
213,PRO 4,hu,3327,Color,English,UK,11/07/2010
215,Vlaamse Televisie Maatschappij (VTM),be,3284,Color,Dutch,Belgium,13/09/2007
1,E! Entertainment Television,us,3328,Color,Hebrew,Unkown,01/01/1800
216,Black Entertainment Television (BET),us,3342,Color,English,USA,13/09/2000
217,MTV Japan,jp,3342,Color,English,USA,13/09/2000
216,Black Entertainment Television (BET),us,3532,Color,English,USA,09/03/2007
218,4dvd,gb,3552,Color,English,Unkown,01/01/1800
219,BBC Worldwide,gb,3552,Color,English,Unkown,01/01/1800
139,Channel 4 Television Corporation,gb,3552,Color,English,Unkown,01/01/1800
30,Polyband,de,3552,Color,English,Unkown,01/01/1800
139,Channel 4 Television Corporation,gb,3553,Color,English,UK,18/05/2009
139,Channel 4 Television Corporation,gb,3554,Color,English,UK,19/05/2009
220,PS TVC Studio,ru,3555,Color,Russian,Russia,16/08/2010
221,Alpha TV,gr,3585,Color,Greek,Greece,29/09/2004
160,American Broadcasting Company (ABC),us,3680,Color,English,USA,06/02/1968
222,Schweizer Fernsehen (FS),ch,3682,Color,Swiss German,Switzerland,20/08/1990
27,British Broadcasting Corporation (BBC),gb,3683,Color,English,UK,13/09/1989
223,Shaftesbury Sales Company,ca,3800,Color,English,Canada,13/09/2006
224,Space,ca,3834,Color,English,Unkown,01/01/1800
225,Zweites Deutsches Fernsehen (ZDF),de,3852,Color,German,Unkown,01/01/1800
171,TV Asahi,jp,3823,Color,Japanese,Japan,13/10/2011
171,TV Asahi,jp,3824,Unkown,English,Japan,21/10/2011
185,Telecinco,es,3860,Color,Spanish,Unkown,01/01/1800
226,Divisa Home Video,es,3861,Unkown,English,Spain,06/07/2011
226,Divisa Home Video,es,3862,Unkown,English,Spain,04/07/2011
21,7 Network,au,3864,Color,English,Australia,16/02/2004
46,RTL Klub Televízió,hu,3871,Color,German,Unkown,01/01/1800
227,Sorozat Plusz,hu,3871,Color,German,Unkown,01/01/1800
228,Universum Film (UFA),de,3871,Color,German,Unkown,01/01/1800
46,RTL Klub Televízió,hu,3872,Color,German,Germany,25/08/2008
46,RTL Klub Televízió,hu,3873,Color,German,Germany,05/09/2008
46,RTL Klub Televízió,hu,3874,Color,German,Germany,20/01/2009
46,RTL Klub Televízió,hu,3875,Color,German,Germany,23/01/2009
46,RTL Klub Televízió,hu,3876,Color,German,Germany,26/01/2009
46,RTL Klub Televízió,hu,3877,Color,German,Germany,28/01/2009
46,RTL Klub Televízió,hu,3878,Color,German,Germany,29/01/2009
46,RTL Klub Televízió,hu,3879,Color,German,Germany,30/01/2009
46,RTL Klub Televízió,hu,3880,Color,German,Germany,02/02/2009
46,RTL Klub Televízió,hu,3881,Color,German,Germany,03/02/2009
46,RTL Klub Televízió,hu,3882,Color,German,Germany,04/02/2009
46,RTL Klub Televízió,hu,3883,Color,German,Germany,05/02/2009
46,RTL Klub Televízió,hu,3884,Color,German,Germany,08/09/2008
46,RTL Klub Televízió,hu,3885,Color,German,Germany,06/02/2009
46,RTL Klub Televízió,hu,3886,Color,German,Germany,09/09/2008
46,RTL Klub Televízió,hu,3887,Color,German,Germany,10/09/2008
46,RTL Klub Televízió,hu,3888,Color,German,Germany,11/09/2008
46,RTL Klub Televízió,hu,3889,Color,German,Germany,12/09/2008
46,RTL Klub Televízió,hu,3890,Color,German,Germany,15/09/2008
46,RTL Klub Televízió,hu,3891,Color,German,Germany,16/09/2008
46,RTL Klub Televízió,hu,3892,Color,German,Germany,17/09/2008
46,RTL Klub Televízió,hu,3893,Color,German,Germany,18/09/2008
46,RTL Klub Televízió,hu,3894,Color,German,Germany,26/08/2008
46,RTL Klub Televízió,hu,3895,Color,German,Germany,19/09/2008
46,RTL Klub Televízió,hu,3896,Color,German,Germany,21/09/2008
46,RTL Klub Televízió,hu,3897,Color,German,Germany,21/09/2008
46,RTL Klub Televízió,hu,3898,Color,German,Germany,22/09/2008
46,RTL Klub Televízió,hu,3899,Color,German,Germany,23/09/2008
46,RTL Klub Televízió,hu,3900,Color,German,Germany,24/09/2008
46,RTL Klub Televízió,hu,3901,Color,German,Germany,29/09/2008
46,RTL Klub Televízió,hu,3902,Color,German,Germany,30/09/2008
46,RTL Klub Televízió,hu,3903,Color,German,Germany,01/10/2008
46,RTL Klub Televízió,hu,3904,Color,German,Germany,02/10/2008
46,RTL Klub Televízió,hu,3905,Color,German,Germany,27/08/2008
46,RTL Klub Televízió,hu,3906,Color,German,Germany,06/10/2008
46,RTL Klub Televízió,hu,3907,Color,German,Germany,07/10/2008
46,RTL Klub Televízió,hu,3908,Color,German,Germany,08/10/2008
46,RTL Klub Televízió,hu,3909,Color,German,Germany,09/10/2008
46,RTL Klub Televízió,hu,3910,Color,German,Germany,10/10/2008
46,RTL Klub Televízió,hu,3911,Color,German,Germany,13/10/2008
46,RTL Klub Televízió,hu,3912,Color,German,Germany,14/10/2008
46,RTL Klub Televízió,hu,3913,Color,German,Germany,15/10/2008
46,RTL Klub Televízió,hu,3914,Color,German,Germany,16/10/2008
46,RTL Klub Televízió,hu,3915,Color,German,Germany,28/08/2008
46,RTL Klub Televízió,hu,3916,Color,German,Germany,17/10/2008
46,RTL Klub Televízió,hu,3917,Color,German,Germany,29/08/2008
46,RTL Klub Televízió,hu,3918,Color,German,Germany,01/09/2008
46,RTL Klub Televízió,hu,3919,Color,German,Germany,20/11/2008
46,RTL Klub Televízió,hu,3920,Color,German,Germany,21/11/2008
46,RTL Klub Televízió,hu,3921,Color,German,Germany,24/11/2008
46,RTL Klub Televízió,hu,3922,Color,German,Germany,25/11/2008
46,RTL Klub Televízió,hu,3923,Color,German,Germany,26/11/2008
46,RTL Klub Televízió,hu,3924,Color,German,Germany,27/11/2008
46,RTL Klub Televízió,hu,3925,Color,German,Germany,28/11/2008
46,RTL Klub Televízió,hu,3926,Color,German,Germany,02/09/2008
46,RTL Klub Televízió,hu,3927,Color,German,Germany,01/12/2008
46,RTL Klub Televízió,hu,3928,Color,German,Germany,02/12/2008
46,RTL Klub Televízió,hu,3929,Color,German,Germany,03/12/2008
46,RTL Klub Televízió,hu,3930,Color,German,Germany,04/12/2008
46,RTL Klub Televízió,hu,3931,Color,German,Germany,05/12/2008
46,RTL Klub Televízió,hu,3932,Color,German,Germany,08/12/2008
46,RTL Klub Televízió,hu,3933,Color,German,Germany,09/12/2008
46,RTL Klub Televízió,hu,3934,Color,German,Germany,10/12/2008
46,RTL Klub Televízió,hu,3935,Color,German,Germany,11/12/2008
46,RTL Klub Televízió,hu,3936,Color,German,Germany,12/12/2008
46,RTL Klub Televízió,hu,3937,Color,German,Germany,03/09/2008
46,RTL Klub Televízió,hu,3938,Color,German,Germany,15/12/2008
46,RTL Klub Televízió,hu,3939,Color,German,Germany,16/12/2008
46,RTL Klub Televízió,hu,3940,Color,German,Germany,17/12/2008
46,RTL Klub Televízió,hu,3941,Color,German,Germany,18/12/2008
46,RTL Klub Televízió,hu,3942,Color,German,Germany,19/12/2008
46,RTL Klub Televízió,hu,3943,Color,German,Germany,20/12/2008
46,RTL Klub Televízió,hu,3944,Color,German,Germany,22/12/2008
46,RTL Klub Televízió,hu,3945,Color,German,Germany,29/12/2008
46,RTL Klub Televízió,hu,3946,Color,German,Germany,30/12/2008
46,RTL Klub Televízió,hu,3947,Color,German,Germany,02/01/2009
46,RTL Klub Televízió,hu,3948,Color,German,Germany,04/09/2008
46,RTL Klub Televízió,hu,3949,Color,German,Germany,05/01/2009
46,RTL Klub Televízió,hu,3950,Color,German,Germany,06/01/2009
46,RTL Klub Televízió,hu,3951,Color,German,Germany,07/01/2009
46,RTL Klub Televízió,hu,3952,Color,German,Germany,08/01/2009
46,RTL Klub Televízió,hu,3953,Color,German,Germany,09/01/2009
46,RTL Klub Televízió,hu,3954,Color,German,Germany,12/01/2009
46,RTL Klub Televízió,hu,3955,Color,German,Germany,13/01/2009
46,RTL Klub Televízió,hu,3956,Color,German,Germany,14/01/2009
46,RTL Klub Televízió,hu,3957,Color,German,Germany,15/01/2009
46,RTL Klub Televízió,hu,3958,Color,German,Germany,16/01/2009
46,RTL Klub Televízió,hu,3959,Color,German,Germany,28/10/2008
46,RTL Klub Televízió,hu,3961,Color,German,Germany,23/10/2008
46,RTL Klub Televízió,hu,3962,Color,German,Germany,06/11/2008
46,RTL Klub Televízió,hu,3960,Color,German,Germany,21/10/2008
46,RTL Klub Televízió,hu,3963,Color,German,Germany,31/10/2008
46,RTL Klub Televízió,hu,3964,Color,German,Germany,18/11/2008
46,RTL Klub Televízió,hu,3965,Color,German,Germany,12/11/2008
46,RTL Klub Televízió,hu,3966,Color,German,Germany,10/11/2008
46,RTL Klub Televízió,hu,3967,Color,German,Germany,03/11/2008
46,RTL Klub Televízió,hu,3968,Color,German,Germany,30/10/2008
46,RTL Klub Televízió,hu,3969,Color,German,Germany,27/10/2008
46,RTL Klub Televízió,hu,3970,Color,German,Germany,24/10/2008
46,RTL Klub Televízió,hu,3971,Color,German,Germany,17/10/2008
46,RTL Klub Televízió,hu,3972,Color,German,Germany,17/11/2008
46,RTL Klub Televízió,hu,3973,Color,German,Germany,19/11/2008
46,RTL Klub Televízió,hu,3974,Color,German,Germany,11/11/2008
46,RTL Klub Televízió,hu,3975,Color,German,Germany,11/11/2008
46,RTL Klub Televízió,hu,3976,Color,German,Germany,07/11/2008
46,RTL Klub Televízió,hu,3977,Color,German,Germany,04/11/2008
46,RTL Klub Televízió,hu,3978,Color,German,Germany,05/11/2008
46,RTL Klub Televízió,hu,3979,Color,German,Germany,29/10/2008
46,RTL Klub Televízió,hu,3980,Color,German,Germany,13/11/2008
46,RTL Klub Televízió,hu,3981,Color,German,Germany,22/10/2008
229,Nova,,3982,Color,Czech,Czech Republic,13/09/2006
230,TV6,se,3983,Color,Swedish,Sweden,25/03/2013
73,Danmarks Radio (DR),dk,3993,Color,Danish,Denmark,07/03/2010
74,AT-X,jp,4017,Color,Japanese,Japan,06/10/2009
95,Chiba TV,jp,4017,Color,Japanese,Japan,06/10/2009
231,Chukyo TV Broadcasting Company (CTV),jp,4017,Color,Japanese,Japan,06/10/2009
232,Section 23 Films,us,4017,Color,Japanese,Japan,06/10/2009
233,Sentai Filmworks,us,4017,Color,Japanese,Japan,06/10/2009
234,Sun TV,jp,4017,Color,Japanese,Japan,06/10/2009
235,TV Saitama,jp,4017,Color,Japanese,Japan,06/10/2009
236,Tokyo MX TV,jp,4017,Color,Japanese,Japan,06/10/2009
74,AT-X,jp,4018,Unkown,English,Japan,06/10/2009
95,Chiba TV,jp,4018,Unkown,English,Japan,06/10/2009
231,Chukyo TV Broadcasting Company (CTV),jp,4018,Unkown,English,Japan,06/10/2009
232,Section 23 Films,us,4018,Unkown,English,Japan,06/10/2009
233,Sentai Filmworks,us,4018,Unkown,English,Japan,06/10/2009
114,Nippon Television Network Corporation (NTV),jp,4027,Color,Japanese,Japan,08/11/1965
237,Amuse Video,jp,4029,Unkown,English,Japan,20/09/1979
114,Nippon Television Network Corporation (NTV),jp,4029,Unkown,English,Japan,20/09/1979
92,Tokyo Broadcasting System (TBS),jp,4033,Color,Japanese,Japan,25/08/2007
16,Music Television (MTV),us,4035,Color,English,USA,13/09/1997
93,Independent Television (ITV),gb,4037,Color,English,UK,15/04/2006
238,Discovery Geschichte,de,4138,Black and White,German,Germany,13/11/2006
30,Polyband,de,4138,Black and White,German,Germany,13/11/2006
239,Vox,de,4138,Black and White,German,Germany,13/11/2006
240,Home Box Office (HBO),us,4199,Color,English,Unkown,01/01/1800
160,American Broadcasting Company (ABC),us,4209,Black and White,English,USA,18/09/1964
160,American Broadcasting Company (ABC),us,4210,Color,English,USA,07/10/1966
160,American Broadcasting Company (ABC),us,4211,Color,English,USA,06/01/1967
160,American Broadcasting Company (ABC),us,4212,Black and White,English,USA,25/12/1964
160,American Broadcasting Company (ABC),us,4213,Black and White,English,USA,28/02/1966
160,American Broadcasting Company (ABC),us,4214,Black and White,English,USA,20/11/1964
160,American Broadcasting Company (ABC),us,4215,Black and White,English,USA,07/02/1966
160,American Broadcasting Company (ABC),us,4216,Black and White,English,USA,13/12/1965
160,American Broadcasting Company (ABC),us,4217,Black and White,English,USA,11/10/1965
160,American Broadcasting Company (ABC),us,4218,Color,English,USA,02/12/1966
160,American Broadcasting Company (ABC),us,4219,Black and White,English,USA,21/03/1966
160,American Broadcasting Company (ABC),us,4220,Black and White,English,USA,28/03/1966
160,American Broadcasting Company (ABC),us,4221,Black and White,English,USA,06/11/1964
241,RareSerials.com,us,4221,Black and White,English,USA,06/11/1964
241,RareSerials.com,us,4221,Black and White,English,USA,06/11/1964
160,American Broadcasting Company (ABC),us,4222,Black and White,English,USA,07/03/1966
160,American Broadcasting Company (ABC),us,4223,Black and White,English,USA,12/03/1965
160,American Broadcasting Company (ABC),us,4224,Color,English,USA,23/09/1966
160,American Broadcasting Company (ABC),us,4225,Black and White,English,USA,29/01/1965
160,American Broadcasting Company (ABC),us,4226,Black and White,English,USA,03/01/1966
160,American Broadcasting Company (ABC),us,4227,Black and White,English,USA,25/09/1964
241,RareSerials.com,us,4227,Black and White,English,USA,25/09/1964
241,RareSerials.com,us,4227,Black and White,English,USA,25/09/1964
160,American Broadcasting Company (ABC),us,4228,Color,English,USA,30/09/1966
160,American Broadcasting Company (ABC),us,4229,Color,English,USA,09/09/1966
160,American Broadcasting Company (ABC),us,4230,Black and White,English,USA,18/09/1964
241,RareSerials.com,us,4230,Black and White,English,USA,18/09/1964
241,RareSerials.com,us,4230,Black and White,English,USA,18/09/1964
160,American Broadcasting Company (ABC),us,4231,Black and White,English,USA,15/11/1965
160,American Broadcasting Company (ABC),us,4232,Color,English,USA,30/12/1966
160,American Broadcasting Company (ABC),us,4233,Black and White,English,USA,04/12/1964
160,American Broadcasting Company (ABC),us,4234,Black and White,English,USA,08/11/1965
160,American Broadcasting Company (ABC),us,4235,Black and White,English,USA,08/01/1965
160,American Broadcasting Company (ABC),us,4236,Black and White,English,USA,27/11/1964
160,American Broadcasting Company (ABC),us,4237,Color,English,USA,16/09/1966
160,American Broadcasting Company (ABC),us,4238,Black and White,English,USA,26/03/1965
160,American Broadcasting Company (ABC),us,4239,Black and White,English,USA,23/04/1965
160,American Broadcasting Company (ABC),us,4240,Black and White,English,USA,30/04/1965
160,American Broadcasting Company (ABC),us,4241,Color,English,USA,14/10/1966
160,American Broadcasting Company (ABC),us,4242,Black and White,English,USA,30/10/1964
241,RareSerials.com,us,4242,Black and White,English,USA,30/10/1964
241,RareSerials.com,us,4242,Black and White,English,USA,30/10/1964
160,American Broadcasting Company (ABC),us,4243,Black and White,English,USA,20/09/1965
160,American Broadcasting Company (ABC),us,4244,Black and White,English,USA,01/11/1965
160,American Broadcasting Company (ABC),us,4245,Black and White,English,USA,25/10/1965
160,American Broadcasting Company (ABC),us,4246,Black and White,English,USA,04/04/1966
160,American Broadcasting Company (ABC),us,4247,Color,English,USA,16/12/1966
160,American Broadcasting Company (ABC),us,4248,Black and White,English,USA,11/12/1964
160,American Broadcasting Company (ABC),us,4249,Black and White,English,USA,22/11/1965
160,American Broadcasting Company (ABC),us,4250,Black and White,English,USA,27/12/1965
160,American Broadcasting Company (ABC),us,4251,Color,English,USA,09/12/1966
160,American Broadcasting Company (ABC),us,4252,Black and White,English,USA,15/01/1965
160,American Broadcasting Company (ABC),us,4253,Color,English,USA,28/10/1966
160,American Broadcasting Company (ABC),us,4254,Black and White,English,USA,12/02/1965
160,American Broadcasting Company (ABC),us,4255,Black and White,English,USA,23/10/1964
241,RareSerials.com,us,4255,Black and White,English,USA,23/10/1964
241,RareSerials.com,us,4255,Black and White,English,USA,23/10/1964
160,American Broadcasting Company (ABC),us,4256,Black and White,English,USA,09/04/1965
160,American Broadcasting Company (ABC),us,4257,Color,English,USA,23/12/1966
160,American Broadcasting Company (ABC),us,4258,Color,English,USA,11/11/1966
160,American Broadcasting Company (ABC),us,4259,Black and White,English,USA,07/05/1965
160,American Broadcasting Company (ABC),us,4260,Black and White,English,USA,14/03/1966
160,American Broadcasting Company (ABC),us,4261,Black and White,English,USA,18/10/1965
160,American Broadcasting Company (ABC),us,4262,Black and White,English,USA,13/11/1964
241,RareSerials.com,us,4262,Black and White,English,USA,13/11/1964
241,RareSerials.com,us,4262,Black and White,English,USA,13/11/1964
160,American Broadcasting Company (ABC),us,4263,Color,English,USA,13/01/1967
160,American Broadcasting Company (ABC),us,4264,Black and White,English,USA,04/10/1965
160,American Broadcasting Company (ABC),us,4265,Black and White,English,USA,06/12/1965
160,American Broadcasting Company (ABC),us,4266,Black and White,English,USA,13/09/1965
160,American Broadcasting Company (ABC),us,4267,Black and White,English,USA,22/01/1965
160,American Broadcasting Company (ABC),us,4268,Black and White,English,USA,02/10/1964
241,RareSerials.com,us,4268,Black and White,English,USA,02/10/1964
241,RareSerials.com,us,4268,Black and White,English,USA,02/10/1964
160,American Broadcasting Company (ABC),us,4269,Black and White,English,USA,02/04/1965
160,American Broadcasting Company (ABC),us,4270,Black and White,English,USA,31/01/1966
160,American Broadcasting Company (ABC),us,4271,Color,English,USA,04/11/1966
160,American Broadcasting Company (ABC),us,4272,Black and White,English,USA,10/01/1966
160,American Broadcasting Company (ABC),us,4273,Black and White,English,USA,16/10/1964
241,RareSerials.com,us,4273,Black and White,English,USA,16/10/1964
241,RareSerials.com,us,4273,Black and White,English,USA,16/10/1964
160,American Broadcasting Company (ABC),us,4274,Black and White,English,USA,21/02/1966
160,American Broadcasting Company (ABC),us,4275,Black and White,English,USA,18/12/1964
160,American Broadcasting Company (ABC),us,4276,Black and White,English,USA,19/03/1965
160,American Broadcasting Company (ABC),us,4277,Black and White,English,USA,26/02/1965
160,American Broadcasting Company (ABC),us,4278,Black and White,English,USA,05/03/1965
160,American Broadcasting Company (ABC),us,4279,Black and White,English,USA,27/09/1965
160,American Broadcasting Company (ABC),us,4280,Black and White,English,USA,01/01/1965
160,American Broadcasting Company (ABC),us,4281,Black and White,English,USA,05/02/1965
160,American Broadcasting Company (ABC),us,4282,Color,English,USA,18/11/1966
160,American Broadcasting Company (ABC),us,4283,Black and White,English,USA,14/02/1966
160,American Broadcasting Company (ABC),us,4284,Black and White,English,USA,17/01/1966
160,American Broadcasting Company (ABC),us,4285,Black and White,English,USA,16/04/1965
160,American Broadcasting Company (ABC),us,4286,Black and White,English,USA,29/11/1965
160,American Broadcasting Company (ABC),us,4287,Black and White,English,USA,24/01/1966
242,Black Broadcasting Network,us,4426,Color,English,USA,30/07/2010
243,Artear,ar,4039,Color,Spanish,Argentina,15/09/2003
244,NBC Telemundo Network,us,4041,Color,Spanish,USA,15/11/2004
244,NBC Telemundo Network,us,4041,Color,Spanish,USA,15/11/2004
245,Promofilm California,us,4041,Color,Spanish,USA,15/11/2004
246,Promofilm US,us,4041,Color,Spanish,USA,15/11/2004
244,NBC Telemundo Network,us,4119,Color,Spanish,USA,11/01/2008
179,Televisa,,4119,Color,Spanish,USA,11/01/2008
247,Chilevisión,cl,4125,Color,Spanish,Chile,31/05/2011
248,Anime Works,,4152,Color,Japanese,Japan,09/04/2002
249,Kaze,fr,4152,Color,Japanese,Japan,09/04/2002
250,Madman Entertainment,au,4152,Color,Japanese,Japan,09/04/2002
250,Madman Entertainment,au,4152,Color,Japanese,Japan,09/04/2002
183,Antenna TV,gr,4198,Color,Greek,Greece,13/09/2005
251,Adult Swim,us,4288,Color,English,USA,19/06/2005
78,Cartoon Network,us,4288,Color,English,USA,19/06/2005
16,Music Television (MTV),us,4445,Color,English,Unkown,01/01/1800
181,Fuji Television Network,jp,4448,Color,Japanese,Japan,22/06/2005
252,Net5,nl,4454,Color,Dutch,Netherlands,05/11/2003
253,Arbeitsgemeinschaft der öffentlich-rechtlichen Rundfunkanstalten der Bundesrepublik Deutschland (ARD),de,4455,Color,English,Germany,15/08/2009
254,Eurosport,fr,4455,Color,English,Germany,15/08/2009
255,Schweizer Fernsehen (SF),ch,4455,Color,English,Germany,15/08/2009
225,Zweites Deutsches Fernsehen (ZDF),de,4455,Color,English,Germany,15/08/2009
256,Crosby/Brown Productions,,4482,Black and White,English,Unkown,01/01/1800
257,Föreningsfilmo,,4482,Black and White,English,Unkown,01/01/1800
258,Something Weird Video (SWV),us,4482,Black and White,English,Unkown,01/01/1800
256,Crosby/Brown Productions,,4486,Black and White,English,Unkown,01/01/1800
257,Föreningsfilmo,,4486,Black and White,English,Unkown,01/01/1800
259,Klubb Super 8 Video,se,4486,Black and White,English,Unkown,01/01/1800
19,National Broadcasting Company (NBC),us,4496,Color,English,USA,29/07/1989
160,American Broadcasting Company (ABC),us,4651,Color,English,USA,20/03/1979
160,American Broadcasting Company (ABC),us,4652,Unkown,English,USA,20/03/1979
160,American Broadcasting Company (ABC),us,4653,Unkown,English,USA,17/07/1979
160,American Broadcasting Company (ABC),us,4654,Unkown,English,USA,24/07/1979
160,American Broadcasting Company (ABC),us,4655,Unkown,English,USA,03/04/1979
160,American Broadcasting Company (ABC),us,4656,Unkown,English,USA,17/04/1979
160,American Broadcasting Company (ABC),us,4657,Unkown,English,USA,27/03/1979
160,American Broadcasting Company (ABC),us,4658,Unkown,English,USA,13/09/1979
160,American Broadcasting Company (ABC),us,4659,Unkown,English,USA,10/04/1979
160,American Broadcasting Company (ABC),us,4660,Unkown,English,USA,03/07/1979
260,Endemol Worldwide Distribution (EWD),gb,4661,Color,English,UK,13/08/2012
93,Independent Television (ITV),gb,4661,Color,English,UK,13/08/2012
64,Televisió de Catalunya (TV3),es,4457,Color,Catalan,Spain,13/10/2007
261,Antenne-2,fr,4513,Color,French,France,13/09/1981
180,France 2 (FR2),fr,4513,Color,French,France,13/09/1981
262,Nederlandse Programma Stichting (NPS),nl,4540,Color,Dutch,Netherlands,25/10/2009
262,Nederlandse Programma Stichting (NPS),nl,4541,Color,Dutch,Netherlands,20/12/2009
262,Nederlandse Programma Stichting (NPS),nl,4542,Color,Dutch,Netherlands,09/01/2010
262,Nederlandse Programma Stichting (NPS),nl,4543,Color,Dutch,Netherlands,01/11/2009
262,Nederlandse Programma Stichting (NPS),nl,4544,Color,Dutch,Netherlands,25/10/2009
262,Nederlandse Programma Stichting (NPS),nl,4545,Color,Dutch,Netherlands,15/11/2009
262,Nederlandse Programma Stichting (NPS),nl,4546,Color,Dutch,Netherlands,06/12/2009
262,Nederlandse Programma Stichting (NPS),nl,4547,Color,Dutch,Netherlands,27/12/2009
262,Nederlandse Programma Stichting (NPS),nl,4548,Color,Dutch,Netherlands,03/01/2010
262,Nederlandse Programma Stichting (NPS),nl,4549,Color,Dutch,Netherlands,29/11/2009
262,Nederlandse Programma Stichting (NPS),nl,4551,Color,Dutch,Netherlands,08/11/2009
262,Nederlandse Programma Stichting (NPS),nl,4550,Color,Dutch,Netherlands,16/01/2010
262,Nederlandse Programma Stichting (NPS),nl,4552,Color,Dutch,Netherlands,13/12/2009
262,Nederlandse Programma Stichting (NPS),nl,4553,Color,Dutch,Netherlands,22/11/2009
64,Televisió de Catalunya (TV3),es,4666,Color,Catalan,Spain,02/10/1987
263,TVC,es,4668,Color,Catalan,Spain,17/09/1989
171,TV Asahi,jp,4680,Color,Japanese,Japan,13/01/2012
171,TV Asahi,jp,4681,Unkown,English,Japan,13/01/2012
171,TV Asahi,jp,4682,Unkown,English,Japan,20/01/2012
171,TV Asahi,jp,4683,Unkown,English,Japan,27/01/2012
171,TV Asahi,jp,4684,Unkown,English,Japan,03/02/2012
171,TV Asahi,jp,4685,Unkown,English,Japan,10/02/2012
171,TV Asahi,jp,4686,Unkown,English,Japan,17/02/2012
171,TV Asahi,jp,4687,Unkown,English,Japan,24/02/2012
171,TV Asahi,jp,4688,Unkown,English,Japan,02/03/2012
171,TV Asahi,jp,4689,Unkown,English,Japan,09/03/2012
264,Ceská Televize,cz,4690,Color,Czech,Czech Republic,03/01/2006
69,Televisión Española (TVE),es,4698,Color,Spanish,Spain,13/09/1986
156,New Greek Television (NET),gr,4699,Color,Greek,Greece,17/12/2012
122,AXN,hu,4700,Color,English,USA,07/01/2009
265,CW Television Network,us,4700,Color,English,USA,07/01/2009
122,AXN,hu,4701,Unkown,English,USA,06/02/2009
