movie_id,color_info,languages,countries,release dates
4667,Unkown,English,Spain,30/10/1987
4668,Color,Catalan,Spain,17/09/1989
4669,Unkown,English,Spain,02/10/1987
4670,Unkown,English,Spain,24/09/1989
4671,Unkown,English,Spain,09/10/1987
4672,Unkown,English,Spain,27/11/1987
4673,Unkown,English,Spain,23/10/1987
4674,Unkown,English,Spain,05/02/1988
4675,Unkown,English,Spain,06/11/1987
4676,Unkown,English,Spain,22/01/1988
4677,Unkown,English,Spain,15/01/1988
4678,Unkown,English,Spain,29/01/1988
4679,Unkown,English,Spain,18/12/1987
4680,Color,Japanese,Japan,13/01/2012
4681,Unkown,English,Japan,13/01/2012
4682,Unkown,English,Japan,20/01/2012
4683,Unkown,English,Japan,27/01/2012
4684,Unkown,English,Japan,03/02/2012
4685,Unkown,English,Japan,10/02/2012
4686,Unkown,English,Japan,17/02/2012
4687,Unkown,English,Japan,24/02/2012
4688,Unkown,English,Japan,02/03/2012
4689,Unkown,English,Japan,09/03/2012
4690,Color,Czech,Czech Republic,03/01/2006
4691,Unkown,English,Czech Republic,10/01/2006
4692,Unkown,English,Czech Republic,31/01/2006
4693,Unkown,English,Czech Republic,24/01/2006
4694,Unkown,English,Czech Republic,16/01/2009
4695,Unkown,English,Czech Republic,17/01/2006
4696,Unkown,English,Czech Republic,03/01/2006
4697,Color,English,USA,02/11/2012
4698,Color,Spanish,Spain,13/09/1986
4699,Color,Greek,Greece,17/12/2012
4700,Color,English,USA,07/01/2009
4701,Unkown,English,USA,06/02/2009
4702,Unkown,English,USA,21/01/2009
4703,Unkown,English,USA,30/01/2009
4704,Unkown,English,USA,13/02/2009
4705,Unkown,English,USA,20/02/2009
4706,Unkown,English,USA,23/01/2009
4707,Color,English,USA,07/01/2009
4708,Unkown,English,USA,14/01/2009
4709,Black and White,Greek,Greece,27/02/1971
4710,Color,English,USA,29/12/2008
4711,Unkown,English,USA,10/03/2008
4712,Unkown,English,USA,02/04/2008
4713,Unkown,English,USA,29/12/2008
4714,Color,Spanish,Unkown,01/01/1800
4715,Unkown,English,Spain,24/01/2011
4716,Unkown,English,Spain,28/03/2011
4717,Unkown,English,Spain,04/04/2011
4718,Unkown,English,Spain,11/04/2011
4719,Unkown,English,Spain,18/04/2011
4720,Unkown,English,Spain,31/01/2011
4721,Unkown,English,Spain,07/02/2011
4722,Unkown,English,Spain,14/02/2011
4723,Unkown,English,Spain,21/02/2011
4724,Unkown,English,Spain,28/02/2011
4725,Unkown,English,Spain,07/03/2011
4726,Unkown,English,Spain,14/03/2011
4727,Unkown,English,Spain,21/03/2011
4728,Unkown,English,Spain,30/08/2011
4729,Color,English,UK,16/09/2007
4730,Black and White,French,Unkown,01/01/1800
4731,Color,Danish,Denmark,29/08/2005
4732,Color,English,USA,31/12/2006
4733,Unkown,English,USA,31/12/2006
4734,Color,English,Unkown,01/01/1800
4736,Unkown,English,USA,15/01/1985
4737,Color,Portuguese,Brazil,10/03/2008
4738,Color,Danish,Denmark,12/04/2004
4739,Color,Danish,Denmark,06/04/2004
4740,Color,Japanese,Japan,18/05/2005
4741,Unkown,English,Japan,18/05/2005
4742,Unkown,English,Japan,25/05/2005
4743,Unkown,English,Japan,01/06/2005
4744,Unkown,English,Japan,08/06/2005
4745,Color,English,UK,07/11/2002
4746,Unkown,English,UK,21/11/2002
4747,Unkown,English,UK,19/02/2004
4748,Unkown,English,UK,12/12/2002
4749,Unkown,English,UK,18/03/2004
4750,Unkown,English,UK,28/11/2002
4751,Unkown,English,UK,05/12/2002
4752,Unkown,English,UK,11/03/2004
4753,Unkown,English,UK,26/02/2004
4754,Unkown,English,UK,14/11/2002
4755,Unkown,English,UK,04/03/2004
4756,Unkown,English,UK,07/11/2002
4757,Unkown,English,UK,12/02/2004
4758,Color,Greek,Greece,13/09/1983
4759,Color,Galician,Spain,04/10/2011
4760,Unkown,English,Spain,04/10/2011
4761,Unkown,English,Spain,06/12/2011
4762,Unkown,English,Spain,13/12/2011
4763,Unkown,English,Spain,20/12/2011
4764,Unkown,English,Spain,27/12/2011
4765,Unkown,English,Spain,11/10/2011
4766,Unkown,English,Spain,18/10/2011
4767,Unkown,English,Spain,25/10/2011
4768,Unkown,English,Spain,01/11/2011
4769,Unkown,English,Spain,08/11/2011
4770,Unkown,English,Spain,15/11/2011
4771,Unkown,English,Spain,22/11/2011
4772,Unkown,English,Spain,29/11/2011
4773,Color,Galician,Spain,03/01/2012
4774,Unkown,English,Spain,20/03/2012
4775,Unkown,English,Spain,17/04/2012
4776,Unkown,English,Spain,31/01/2012
4777,Unkown,English,Spain,24/01/2012
4778,Unkown,English,Spain,09/10/2012
4779,Unkown,English,Spain,03/04/2012
4780,Unkown,English,Spain,13/09/2012
4781,Unkown,English,Spain,27/03/2012
4782,Unkown,English,Spain,16/10/2012
4783,Unkown,English,Spain,16/10/2012
4784,Unkown,English,Spain,08/05/2012
4785,Unkown,English,Spain,17/01/2012
4786,Unkown,English,Spain,03/01/2012
4787,Unkown,English,Spain,06/03/2012
4788,Unkown,English,Spain,13/11/2012
4789,Unkown,English,Spain,01/05/2012
4790,Unkown,English,Spain,13/03/2012
4791,Unkown,English,Spain,10/04/2012
4792,Unkown,English,Spain,20/11/2012
4793,Unkown,English,Spain,30/10/2012
4794,Unkown,English,Spain,10/01/2012
4795,Unkown,English,Spain,28/02/2012
4796,Unkown,English,Spain,07/02/2012
4797,Unkown,English,Spain,15/05/2012
4798,Unkown,English,Spain,06/11/2012
4799,Unkown,English,Spain,14/02/2012
4800,Unkown,English,Spain,21/02/2012
4801,Unkown,English,Spain,24/04/2012
4802,Color,English,France,28/02/2004
4803,Unkown,English,Canada,08/11/2004
4804,Unkown,English,Canada,31/10/2005
4805,Unkown,English,Canada,17/10/2005
4806,Unkown,English,Canada,21/08/2006
4807,Unkown,English,Canada,03/10/2005
4808,Unkown,English,Canada,13/04/2005
4809,Unkown,English,Canada,16/10/2006
4810,Unkown,English,Canada,21/11/2005
4811,Unkown,English,Canada,27/12/2005
4812,Unkown,English,Hungary,16/01/2008
4813,Unkown,English,Canada,30/03/2005
4814,Unkown,English,Canada,19/09/2005
4815,Unkown,English,Canada,11/09/2006
4816,Unkown,English,Canada,12/09/2005
4817,Unkown,English,Canada,26/09/2005
4818,Unkown,English,Canada,14/08/2006
4819,Unkown,English,Canada,06/04/2005
4820,Unkown,English,Canada,28/11/2005
4821,Unkown,English,Canada,21/03/2005
4822,Unkown,English,Canada,07/03/2005
4823,Unkown,English,Canada,24/10/2005
4824,Unkown,English,Canada,14/02/2005
4825,Unkown,English,Canada,02/10/2006
4826,Unkown,English,Canada,09/10/2006
4827,Unkown,English,Canada,11/10/2004
4828,Unkown,English,Canada,27/09/2004
4829,Unkown,English,Canada,01/11/2004
4830,Unkown,English,Canada,17/07/2006
4831,Unkown,English,Canada,04/09/2006
4832,Unkown,English,Canada,14/03/2005
4833,Unkown,English,Canada,24/07/2006
4834,Unkown,English,Canada,28/02/2005
4835,Unkown,English,Canada,04/10/2004
4836,Unkown,English,Canada,17/01/2005
4837,Unkown,English,Canada,05/09/2005
4838,Unkown,English,Canada,28/08/2006
4839,Unkown,English,Canada,18/10/2004
4840,Unkown,English,Canada,21/02/2005
4841,Unkown,English,Canada,31/07/2006
4842,Unkown,English,Canada,29/11/2004
4843,Unkown,English,France,04/09/2004
4844,Unkown,English,Canada,14/11/2005
4845,Unkown,English,Canada,22/11/2004
4846,Unkown,English,Canada,07/02/2005
4847,Unkown,English,Canada,20/04/2005
4848,Unkown,English,Canada,20/09/2004
4849,Unkown,English,Canada,24/01/2005
4850,Unkown,English,Canada,13/09/2004
4851,Unkown,English,Canada,10/10/2005
4852,Unkown,English,Canada,07/11/2005
4853,Unkown,English,Canada,15/11/2004
4854,Unkown,English,Canada,14/12/2005
4855,Unkown,English,Canada,18/09/2006
4856,Unkown,English,Canada,25/09/2006
4857,Unkown,English,Canada,10/07/2006
4858,Color,Greek,Greece,16/03/2013
4859,Color,English,USA,11/06/2009
4860,Unkown,English,USA,28/12/2010
4862,Unkown,English,USA,13/09/2011
4863,Unkown,English,USA,22/05/2012
4864,Unkown,English,USA,08/05/2012
4865,Unkown,English,USA,30/06/2011
4866,Unkown,English,USA,03/04/2012
4867,Unkown,English,USA,17/04/2012
4868,Unkown,English,USA,24/04/2012
4869,Unkown,English,USA,06/05/2012
4870,Unkown,English,USA,17/04/2012
4871,Unkown,English,USA,21/06/2011
4872,Unkown,English,USA,25/06/2009
4873,Unkown,English,USA,22/12/2010
4874,Unkown,English,USA,23/11/2010
4875,Unkown,English,USA,03/04/2012
4876,Unkown,English,USA,26/10/2010
4877,Unkown,English,USA,16/07/2009
4879,Unkown,English,USA,30/11/2010
4880,Unkown,English,USA,17/05/2011
4881,Unkown,English,USA,14/06/2011
4882,Unkown,English,USA,10/05/2011
4883,Unkown,English,USA,02/07/2009
4884,Unkown,English,USA,09/11/2010
4885,Unkown,English,USA,18/06/2009
4886,Unkown,English,USA,02/11/2010
4887,Unkown,English,USA,31/05/2011
4888,Unkown,English,USA,03/05/2011
4889,Unkown,English,Australia,12/05/2010
4890,Unkown,English,USA,26/04/2011
4891,Unkown,English,USA,24/04/2012
4892,Unkown,English,USA,19/04/2011
4893,Unkown,English,USA,20/04/2010
4894,Unkown,English,USA,27/03/2012
4895,Unkown,English,USA,07/12/2010
4896,Unkown,English,USA,07/06/2011
4897,Unkown,English,USA,29/05/2012
4900,Unkown,English,USA,13/06/2012
4901,Unkown,English,USA,10/04/2012
4903,Unkown,English,Unkown,01/01/1800
4904,Unkown,English,USA,11/06/2009
4905,Unkown,English,USA,16/11/2010
4906,Unkown,English,USA,15/12/2010
4907,Unkown,English,USA,01/05/2012
4910,Unkown,English,USA,28/06/2011
4911,Unkown,English,USA,28/06/2011
4913,Unkown,English,USA,15/05/2012
4914,Unkown,English,USA,14/06/2011
4917,Unkown,English,USA,04/01/2011
4918,Unkown,English,USA,20/03/2012
4919,Unkown,English,USA,09/07/2009
4920,Color,English,Unkown,01/01/1800
4921,Color,Catalan,Unkown,01/01/1800
4922,Unkown,English,Spain,16/04/2003
4923,Unkown,English,Spain,17/12/2003
4924,Unkown,English,Spain,08/10/2003
4925,Unkown,English,Spain,10/12/2003
4926,Unkown,English,Spain,29/10/2003
4927,Unkown,English,Spain,22/10/2003
4928,Unkown,English,Spain,12/03/2003
4929,Unkown,English,Spain,19/02/2003
4930,Unkown,English,Spain,05/02/2003
4931,Unkown,English,Spain,26/11/2003
4932,Unkown,English,Spain,12/11/2003
4933,Unkown,English,Spain,08/01/2003
4934,Unkown,English,Spain,15/01/2003
4935,Unkown,English,Spain,26/02/2003
4936,Unkown,English,Spain,03/12/2003
4937,Unkown,English,Spain,23/04/2003
4938,Unkown,English,Spain,05/11/2003
4939,Unkown,English,Spain,19/03/2003
4940,Unkown,English,Spain,22/01/2003
4941,Unkown,English,Spain,31/12/2003
4942,Unkown,English,Spain,19/11/2003
4943,Unkown,English,Spain,01/10/2003
4944,Unkown,English,Spain,12/02/2003
4945,Unkown,English,Spain,23/04/2003
4946,Unkown,English,Spain,26/03/2003
4947,Unkown,English,Spain,24/12/2003
4948,Color,Serbo-Croatian,Yugoslavia,01/01/1986
4949,Black and White,Swedish,Sweden,10/09/1960
4950,Color,Spanish,Chile,09/06/2003
4951,Color,Dutch,Belgium,05/04/2005
4952,Unkown,English,Belgium,04/09/2007
4953,Unkown,English,Belgium,06/11/2007
4954,Unkown,English,Belgium,13/11/2007
4955,Unkown,English,Belgium,20/11/2007
4956,Unkown,English,Belgium,27/11/2007
4957,Unkown,English,Belgium,04/12/2007
4958,Unkown,English,Belgium,11/12/2007
4959,Unkown,English,Belgium,18/12/2007
4960,Unkown,English,Belgium,25/12/2007
4961,Unkown,English,Belgium,02/01/2008
4962,Unkown,English,Belgium,09/01/2008
4963,Unkown,English,Belgium,11/09/2007
4964,Unkown,English,Belgium,16/01/2008
4965,Unkown,English,Belgium,18/09/2007
4966,Unkown,English,Belgium,25/09/2007
4967,Unkown,English,Belgium,02/10/2007
4968,Unkown,English,Belgium,09/10/2007
4969,Unkown,English,Belgium,16/10/2007
4970,Unkown,English,Belgium,23/10/2007
4971,Unkown,English,Belgium,30/10/2007
4972,Unkown,English,Belgium,30/03/2006
4973,Unkown,English,Belgium,21/02/2006
4974,Unkown,English,Belgium,16/03/2006
4975,Unkown,English,Belgium,09/02/2006
4976,Unkown,English,Belgium,07/02/2006
4977,Unkown,English,Belgium,23/02/2006
4978,Unkown,English,Belgium,13/04/2006
4979,Unkown,English,Belgium,28/02/2006
4980,Unkown,English,Belgium,09/03/2006
4981,Unkown,English,Belgium,21/03/2006
4982,Unkown,English,Belgium,23/03/2006
4983,Unkown,English,Belgium,16/02/2006
4984,Unkown,English,Belgium,02/03/2006
4985,Unkown,English,Belgium,07/03/2006
4986,Unkown,English,Belgium,04/04/2006
4987,Unkown,English,Belgium,28/03/2006
4988,Unkown,English,Belgium,11/04/2006
4989,Unkown,English,Belgium,14/02/2006
4990,Unkown,English,Belgium,14/03/2006
4991,Unkown,English,Belgium,06/04/2006
4992,Color,English,Unkown,01/01/1800
4993,Color,English,USA,28/03/2013
4994,Unkown,English,USA,21/03/2013
4995,Color,English,USA,07/02/2013
4996,Color,English,USA,14/03/2013
4997,Color,English,USA,07/03/2013
4998,Color,English,USA,28/03/2013
4999,Color,English,USA,24/01/2013
5000,Color,English,USA,17/12/2012
5001,Color,English,USA,21/02/2013
5002,Color,English,USA,17/01/2013
5003,Color,English,USA,21/03/2013
5004,Color,English,USA,10/01/2013
5005,Color,English,USA,28/02/2013
5006,Color,Swedish,Sweden,19/01/1991
5007,Color,English,Canada,13/09/1999
5008,Color,English,USA,14/10/2011
5009,Color,English,USA,17/07/2005
5010,Color,English,Canada,30/11/2008
5011,Unkown,English,Canada,22/10/2012
5012,Color,Danish,Denmark,04/03/2004
5013,Color,Romanian,Romania,23/03/2008
5014,Unkown,English,Romania,11/05/2008
5015,Unkown,English,Romania,06/04/2008
5016,Unkown,Romanian,Romania,23/03/2008
5017,Unkown,English,Romania,25/05/2008
5018,Unkown,English,Romania,30/03/2008
5019,Unkown,English,Romania,18/05/2008
5020,Unkown,English,Romania,20/04/2008
5021,Unkown,English,Romania,13/04/2008
5022,Color,English,USA,29/09/2008
5023,Unkown,English,USA,09/10/2012
5024,Unkown,English,USA,23/10/2012
5025,Unkown,English,USA,30/10/2012
5026,Unkown,English,USA,23/04/2013
5027,Unkown,English,USA,07/05/2013
5028,Unkown,English,USA,14/05/2013
5029,Unkown,English,USA,21/05/2013
5030,Unkown,English,USA,06/10/2009
5031,Unkown,English,USA,18/10/2011
5032,Unkown,English,USA,21/02/2012
5033,Unkown,English,Canada,03/02/2009
5034,Unkown,English,USA,27/03/2012
5035,Unkown,English,USA,25/09/2012
5036,Unkown,English,USA,01/12/2009
5037,Unkown,English,USA,28/09/2010
5038,Unkown,English,Canada,26/01/2009
5039,Unkown,English,USA,11/09/2012
5040,Unkown,English,USA,22/12/2008
5041,Unkown,English,USA,02/04/2013
5042,Unkown,English,USA,13/10/2008
5043,Unkown,English,USA,13/03/2013
5044,Unkown,English,USA,16/06/2009
5045,Unkown,English,USA,29/09/2008
5046,Unkown,English,USA,03/11/2008
5047,Unkown,English,USA,24/02/2009
5048,Unkown,English,USA,18/09/2012
5049,Unkown,English,USA,20/10/2008
5050,Unkown,English,USA,16/04/2013
5051,Unkown,English,USA,12/10/2010
5052,Unkown,English,USA,15/12/2009
5053,Unkown,English,USA,03/08/2010
5054,Unkown,English,USA,01/11/2011
5055,Unkown,English,USA,04/08/2009
5056,Unkown,English,USA,31/01/2011
5057,Unkown,English,USA,16/03/2010
5058,Unkown,English,USA,05/07/2011
5059,Unkown,English,USA,04/10/2011
5060,Unkown,English,USA,16/11/2010
5061,Unkown,English,USA,08/10/2008
5062,Unkown,English,USA,26/10/2010
5063,Unkown,English,USA,19/07/2011
5064,Unkown,English,USA,19/10/2010
5065,Unkown,English,USA,03/08/2010
5066,Unkown,English,USA,27/09/2011
5067,Unkown,English,USA,04/09/2012
5068,Unkown,English,USA,04/05/2010
5069,Unkown,English,USA,25/05/2010
5070,Unkown,English,USA,11/10/2011
5071,Unkown,English,USA,05/10/2010
5072,Unkown,English,USA,27/04/2010
5073,Unkown,English,USA,22/09/2009
5074,Unkown,English,USA,02/06/2009
5075,Unkown,English,USA,04/09/2012
5076,Unkown,English,USA,17/08/2010
5077,Unkown,English,USA,09/04/2013
5078,Unkown,English,USA,07/02/2011
5079,Unkown,English,USA,14/02/2011
5080,Unkown,English,USA,28/07/2009
5081,Unkown,English,USA,08/12/2009
5082,Unkown,English,USA,07/07/2009
5083,Unkown,English,USA,26/05/2009
5084,Unkown,English,USA,30/03/2010
5085,Unkown,English,USA,18/08/2009
5086,Unkown,English,USA,23/11/2010
5087,Unkown,English,USA,13/10/2009
5088,Unkown,English,USA,11/05/2010
5089,Unkown,English,USA,08/09/2009
5090,Unkown,English,USA,24/08/2010
5091,Unkown,English,USA,21/03/2011
5092,Unkown,English,USA,23/02/2010
5093,Unkown,English,USA,14/09/2010
5094,Unkown,English,USA,29/09/2008
5095,Unkown,English,USA,28/08/2012
5096,Unkown,English,USA,21/02/2011
5097,Unkown,English,USA,09/02/2010
5098,Unkown,English,USA,10/11/2009
5099,Unkown,English,USA,14/06/2011
5100,Unkown,English,USA,21/06/2011
5101,Unkown,English,USA,10/08/2010
5102,Unkown,English,USA,18/05/2010
5103,Unkown,English,USA,07/06/2011
5104,Unkown,English,USA,25/08/2009
5105,Unkown,English,USA,14/07/2009
5106,Unkown,English,USA,17/02/2009
5107,Unkown,English,USA,06/03/2012
5108,Unkown,English,USA,23/03/2010
5109,Unkown,English,USA,22/12/2009
5110,Unkown,English,USA,21/03/2011
5111,Unkown,English,USA,17/11/2009
5112,Unkown,English,USA,10/11/2008
5113,Unkown,English,USA,28/02/2011
5114,Unkown,English,USA,21/07/2009
5115,Unkown,English,USA,16/02/2010
5116,Unkown,English,USA,11/08/2009
5117,Unkown,English,USA,12/05/2009
5118,Unkown,English,USA,17/02/2009
5119,Unkown,English,USA,02/11/2010
5120,Unkown,English,USA,04/04/2009
5121,Unkown,English,Canada,31/01/2009
5122,Unkown,English,USA,03/11/2009
5123,Unkown,English,USA,23/06/2009
5124,Unkown,English,USA,27/09/2011
5126,Unkown,English,USA,07/02/2011
5127,Unkown,English,USA,31/01/2011
5128,Unkown,English,USA,21/09/2010
5129,Unkown,English,USA,28/04/2009
5130,Unkown,English,USA,29/09/2009
5131,Unkown,English,USA,24/01/2011
5132,Unkown,English,USA,28/06/2011
5133,Unkown,English,USA,30/11/2010
5134,Unkown,English,USA,09/11/2010
5135,Unkown,English,USA,09/06/2009
5136,Unkown,English,USA,11/10/2011
5137,Unkown,English,USA,02/03/2010
5138,Unkown,English,USA,14/04/2009
5139,Unkown,English,USA,15/09/2009
5140,Unkown,English,UK,17/03/2009
5141,Unkown,English,USA,02/08/2011
5142,Unkown,English,USA,12/07/2011
5143,Unkown,English,USA,08/11/2011
5144,Unkown,English,USA,13/10/2009
5145,Unkown,English,USA,19/06/2011
5146,Unkown,English,USA,02/10/2012
5147,Unkown,English,USA,24/11/2009
5148,Unkown,English,USA,02/10/2012
5149,Unkown,English,Canada,31/01/2009
5150,Unkown,English,USA,21/02/2012
5151,Unkown,English,USA,06/10/2008
5152,Unkown,English,USA,09/05/2010
5153,Unkown,English,USA,31/08/2010
5154,Unkown,English,USA,13/04/2010
5155,Unkown,English,USA,06/04/2010
5156,Unkown,English,USA,20/04/2010
5157,Unkown,English,USA,02/02/2010
5158,Unkown,English,USA,09/03/2010
5159,Unkown,English,USA,07/03/2011
5160,Unkown,English,USA,14/06/2011
5161,Unkown,English,USA,13/03/2013
5162,Unkown,English,USA,03/03/2009
5163,Unkown,English,USA,02/08/2011
5164,Unkown,English,USA,28/02/2012
5165,Unkown,English,USA,07/05/2009
5166,Unkown,English,Canada,03/02/2009
5167,Unkown,English,USA,30/06/2009
5168,Unkown,English,USA,20/10/2009
5169,Unkown,English,Canada,26/01/2009
5170,Unkown,English,USA,14/02/2012
5171,Unkown,English,USA,11/09/2012
5172,Unkown,English,USA,16/04/2013
5173,Unkown,English,USA,13/11/2011
5174,Unkown,English,USA,27/10/2009
5175,Unkown,English,USA,04/10/2011
5176,Unkown,English,USA,18/09/2012
5177,Unkown,English,USA,31/01/2010
5178,Unkown,English,USA,01/09/2009
5179,Unkown,English,USA,13/03/2012
5180,Unkown,English,USA,07/09/2010
5181,Unkown,English,USA,28/02/2012
5182,Unkown,English,USA,09/04/2013
5183,Unkown,English,USA,27/10/2008
5184,Unkown,English,USA,13/10/2008
5185,Unkown,English,USA,13/11/2011
5186,Unkown,English,USA,27/10/2009
5187,Color,German,Germany,11/06/2011
5188,Unkown,English,Germany,11/06/2011
5189,Unkown,English,Germany,07/07/2012
5190,Unkown,English,Germany,01/09/2012
5191,Color,Hindi,India,13/05/1996
5192,Color,Spanish,Chile,03/01/2005
5193,Unkown,English,Chile,03/01/2005
5194,Color,German,Germany,17/01/2005
5195,Unkown,English,Germany,27/01/2005
5196,Unkown,English,Germany,03/02/2005
5197,Unkown,English,Germany,11/02/2005
5198,Unkown,English,Germany,14/02/2005
5199,Unkown,English,Germany,16/02/2005
5200,Unkown,English,Germany,17/02/2005
5201,Unkown,English,Germany,18/02/2005
5202,Unkown,English,Germany,14/03/2005
5203,Unkown,English,Germany,15/03/2005
5204,Unkown,English,Germany,17/03/2005
5205,Unkown,English,Germany,20/04/2005
5206,Unkown,English,Germany,26/04/2005
5207,Unkown,English,Germany,02/05/2005
5208,Unkown,English,Germany,17/05/2005
5209,Unkown,English,Germany,14/06/2005
5210,Unkown,English,Germany,16/06/2005
5211,Color,French,Unkown,01/01/1800
5212,Unkown,English,France,19/12/2010
5213,Unkown,English,Belgium,12/12/2010
5214,Unkown,English,France,12/12/2010
5215,Unkown,English,France,19/12/2010
5216,Unkown,English,Belgium,05/12/2010
5217,Unkown,English,Belgium,05/12/2010
5218,Color,German,Germany,13/09/1992
5219,Unkown,English,Germany,22/12/2011
5220,Unkown,French,Unkown,01/01/1800
5221,Unkown,English,France,08/12/2012
5222,Unkown,English,France,16/02/2013
5223,Unkown,English,France,09/03/2013
5224,Unkown,English,France,16/03/2013
5225,Color,English,USA,14/07/2006
5226,Color,English,USA,08/08/2005
5227,Unkown,English,USA,10/11/2006
5228,Unkown,English,USA,19/12/2010
5229,Color,German,Germany,09/02/2004
5230,Unkown,English,Germany,15/03/2004
5231,Unkown,English,Germany,23/02/2004
5232,Unkown,English,Germany,08/07/2007
5233,Unkown,English,Germany,29/07/2007
5234,Unkown,English,Germany,12/08/2007
5235,Unkown,English,Germany,26/04/2004
5236,Unkown,English,Germany,16/02/2004
5237,Unkown,English,Germany,05/08/2007
5238,Unkown,English,Germany,17/06/2007
5239,Unkown,English,Germany,10/06/2007
5240,Unkown,English,Germany,01/07/2007
5241,Unkown,English,Germany,09/02/2004
5242,Unkown,English,Germany,19/04/2004
5243,Unkown,English,Germany,29/03/2004
5244,Unkown,English,Germany,03/06/2007
5245,Unkown,English,Germany,24/06/2007
5246,Unkown,English,Germany,15/07/2007
5247,Unkown,English,Germany,08/03/2004
5248,Unkown,English,Germany,22/03/2004
5249,Unkown,English,Germany,05/04/2004
5250,Color,German,Germany,12/02/2010
5251,Color,Catalan,Spain,13/09/2007
5252,Unkown,English,Spain,23/10/2007
5253,Unkown,English,Spain,30/10/2007
5254,Unkown,English,Spain,08/09/2008
5255,Unkown,English,Spain,06/10/2008
5256,Unkown,English,Spain,22/12/2008
5257,Unkown,English,Spain,19/09/2006
5258,Color,English,Unkown,01/01/1800
5259,Unkown,English,Canada,10/01/2011
5260,Color,English,Canada,04/01/2010
5261,Color,English,Canada,01/02/2010
5262,Color,English,Canada,25/01/2010
5263,Unkown,English,Canada,07/02/2011
5264,Color,English,Canada,08/02/2010
5265,Color,English,Canada,22/03/2010
5266,Color,English,Canada,01/03/2010
5267,Unkown,English,Canada,28/03/2011
5268,Unkown,English,Canada,24/01/2011
5269,Unkown,English,Canada,07/03/2011
5270,Color,English,Canada,05/04/2010
5271,Color,English,Canada,18/01/2010
5272,Unkown,English,Canada,14/03/2011
5273,Unkown,English,Canada,28/02/2011
5274,Color,English,Canada,11/01/2010
5275,Unkown,English,Canada,03/01/2011
5276,Unkown,English,Canada,31/01/2011
5277,Unkown,English,Canada,17/01/2011
5278,Color,English,Canada,08/03/2010
5279,Unkown,English,Canada,14/02/2011
5280,Unkown,English,Canada,21/02/2011
5281,Unkown,English,Canada,21/03/2011
5282,Color,English,Canada,12/04/2010
5283,Color,English,Canada,15/03/2010
5284,Color,English,USA,12/01/2000
5285,Color,English,USA,29/03/2000
5286,Unkown,English,USA,01/05/2001
5287,Unkown,English,USA,20/03/2001
5288,Unkown,English,USA,16/02/2000
5289,Unkown,English,USA,17/01/2001
5290,Unkown,English,USA,30/08/2000
5291,Unkown,English,USA,27/03/2001
5292,Unkown,English,USA,16/08/2000
5293,Unkown,English,USA,27/02/2001
5294,Unkown,English,USA,06/02/2001
5295,Unkown,English,USA,24/04/2001
5296,Unkown,English,USA,10/01/2001
5297,Unkown,English,USA,10/04/2001
5298,Unkown,English,USA,15/03/2000
5299,Unkown,English,USA,12/01/2000
5300,Unkown,English,USA,30/01/2001
5301,Unkown,English,USA,20/02/2001
5302,Unkown,English,USA,13/02/2001
5303,Unkown,English,USA,19/01/2000
5304,Unkown,English,USA,23/08/2000
5305,Unkown,English,USA,26/01/2000
5306,Unkown,English,USA,23/01/2001
5307,Unkown,English,USA,08/05/2001
5308,Unkown,English,USA,23/02/2000
5309,Unkown,English,USA,02/08/2000
5310,Unkown,English,USA,06/03/2001
5311,Unkown,English,USA,05/07/2000
5312,Unkown,English,USA,06/09/2000
5313,Unkown,English,USA,30/05/2001
5314,Unkown,English,USA,03/01/2001
5315,Unkown,English,USA,02/02/2000
5316,Unkown,English,USA,09/08/2000
5317,Unkown,English,USA,03/04/2001
5318,Unkown,English,USA,21/06/2000
5319,Unkown,English,USA,17/04/2001
5320,Unkown,English,USA,08/03/2000
5321,Unkown,English,USA,15/05/2001
5322,Unkown,English,USA,06/06/2001
5323,Unkown,English,USA,06/01/2000
5324,Unkown,English,USA,19/07/2000
5325,Unkown,English,USA,26/07/2000
5326,Unkown,English,USA,01/03/2000
5327,Unkown,English,USA,09/02/2000
5328,Unkown,English,USA,22/03/2000
5329,Unkown,English,USA,12/07/2000
5330,Unkown,English,USA,13/03/2001
5331,Color,Spanish,Spain,21/06/2012
5332,Unkown,English,Spain,21/06/2012
5333,Color,Danish,Unkown,01/01/1800
5334,Color,Danish,Denmark,29/04/1998
5335,Color,Dutch,Belgium,21/04/2008
5339,Unkown,English,Belgium,28/04/2008
5340,Unkown,English,Belgium,13/09/2008
5341,Color,Swedish,Sweden,30/08/2009
5342,Color,Swedish,Sweden,22/11/2009
5343,Color,Swedish,Sweden,25/10/2009
5344,Color,Swedish,Sweden,06/09/2009
5345,Color,Swedish,Sweden,15/11/2009
5346,Color,Swedish,Sweden,13/09/2009
5347,Color,Swedish,Sweden,30/08/2009
5348,Color,Swedish,Sweden,18/10/2009
5349,Color,Swedish,Sweden,20/09/2009
5350,Color,Swedish,Sweden,08/11/2009
5351,Color,Swedish,Sweden,29/11/2009
5352,Color,Swedish,Sweden,27/09/2009
5353,Color,Swedish,Sweden,01/11/2009
5354,Color,Swedish,Sweden,04/10/2009
5355,Color,Catalan,Spain,06/10/2005
5357,Unkown,English,Spain,13/10/2005
5358,Unkown,English,Spain,20/10/2005
5359,Unkown,English,Spain,27/10/2005
5360,Unkown,English,Spain,03/11/2005
