subject_1,subject_2,<wasBornOnDate>_1,<wasBornOnDate>_2,<hasHeight>,<diedOnDate>_1,<diedOnDate>_2
126,18,57,72,-1,1,2
126,19,74,123,-1,1,2
126,20,34,32,-1,69,14
126,21,31,113,-1,69,14
126,22,44,45,-1,1,2
126,23,107,37,-1,1,2
126,24,116,101,-1,1,2
126,25,3,36,-1,7,34
126,26,92,48,-1,1,2
126,27,120,70,-1,1,2
126,28,87,65,-1,1,2
126,29,98,99,-1,1,2
126,30,90,97,-1,1,2
126,31,122,21,-1,1,2
126,32,103,120,-1,1,2
126,33,100,69,-1,1,2
126,34,98,99,-1,1,2
126,35,27,49,-1,1,2
126,36,123,122,-1,1,2
126,37,5,72,-1,2,7
126,38,84,18,-1,1,2
126,39,72,24,-1,1,2
126,40,95,77,-1,1,2
126,41,56,30,-1,1,2
126,42,43,35,-1,8,9
126,43,102,29,-1,1,2
126,44,79,73,-1,1,2
126,45,5,72,-1,21,24
126,46,10,117,-1,7,64
126,47,4,1,-1,6,16
126,48,13,62,-1,26,21
126,49,7,73,-1,19,3
126,50,9,48,-1,29,19
126,51,52,62,-1,1,2
126,52,43,35,-1,1,2
126,53,20,34,-1,51,47
126,54,8,118,-1,4,67
126,55,122,70,-1,1,2
126,56,85,97,-1,1,2
126,57,121,70,-1,1,2
126,58,108,87,-1,1,2
126,59,97,40,-1,1,2
126,60,79,73,-1,1,2
126,61,46,63,-1,1,2
126,62,89,20,-1,1,2
126,63,15,80,-1,35,47
126,64,107,37,-1,1,2
126,65,44,45,-1,1,2
126,66,65,97,-1,1,2
126,67,23,53,-1,39,17
126,68,17,21,-1,40,35
126,69,102,29,-1,1,2
126,70,121,70,-1,1,2
126,71,27,49,-1,52,71
126,72,123,112,-1,1,2
126,73,67,6,-1,1,2
126,74,102,29,-1,1,2
126,75,87,65,-1,1,2
126,76,122,21,-1,1,2
126,77,95,77,-1,1,2
126,78,25,54,-1,9,30
126,79,82,60,-1,1,2
126,80,98,99,-1,1,2
126,81,41,6,-1,1,2
126,82,103,120,-1,1,2
126,83,114,48,-1,1,2
126,84,22,80,-1,14,48
126,85,70,113,-1,1,2
126,86,54,103,-1,1,2
126,87,53,80,-1,1,2
126,88,115,71,-1,1,2
126,89,116,101,-1,59,42
126,90,70,113,-1,1,2
126,91,22,80,-1,27,34
126,92,26,41,-1,1,2
126,93,21,4,-1,52,71
126,94,1,14,-1,3,13
126,95,5,72,-1,8,40
126,96,48,93,-1,1,2
126,97,12,23,-1,19,56
126,98,8,62,-1,27,34
126,99,49,112,-1,1,2
126,100,33,14,-1,1,2
126,101,34,32,-1,1,2
126,102,97,40,-1,1,2
126,103,16,57,-1,41,59
126,104,121,17,-1,1,2
126,105,22,80,-1,19,56
126,106,1,2,-1,19,56
126,107,15,80,-1,10,65
126,108,12,106,-1,24,21
126,109,76,52,-1,1,2
126,110,58,91,-1,1,2
126,111,42,18,-1,61,33
126,112,14,112,-1,16,56
126,113,92,48,-1,1,2
126,114,108,87,-1,1,2
126,115,122,21,-1,1,2
126,116,60,11,-1,1,2
126,117,37,100,-1,17,37
126,118,87,65,-1,1,2
126,119,90,97,-1,1,2
126,120,31,113,-1,1,2
126,121,52,62,-1,61,33
126,122,41,6,-1,52,71
126,123,51,28,-1,1,2
126,124,110,37,-1,1,2
126,125,102,29,-1,1,2
126,126,105,84,-1,1,2
126,127,116,101,-1,1,2
126,128,21,97,-1,46,47
126,129,114,48,-1,1,2
126,130,118,110,-1,1,2
126,131,117,118,-1,1,2
126,132,117,118,-1,1,2
126,133,82,60,-1,1,2
126,134,110,37,-1,1,2
126,135,64,70,-1,1,2
126,136,103,120,-1,1,2
126,137,111,85,-1,1,2
126,138,3,61,-1,3,63
126,139,119,99,-1,1,2
126,140,98,99,-1,1,2
126,141,62,37,-1,1,2
126,142,116,101,-1,1,2
126,143,89,20,-1,1,2
126,144,40,1,-1,59,42
126,145,73,73,-1,1,2
126,146,92,48,-1,1,2
126,147,16,57,-1,9,64
126,148,82,60,-1,1,2
126,149,85,97,-1,1,2
126,150,105,84,-1,1,2
126,151,110,37,-1,1,2
126,152,100,69,-1,1,2
126,153,102,29,-1,1,2
126,154,5,24,-1,6,39
126,155,69,76,-1,72,67
126,156,81,10,-1,1,2
126,157,26,41,-1,33,31
126,158,76,52,-1,1,2
126,159,116,101,-1,1,2
126,160,89,20,-1,1,2
126,161,102,29,-1,1,2
126,162,111,85,-1,1,2
126,163,82,60,-1,1,2
126,164,58,91,-1,1,2
126,165,33,14,-1,19,3
126,166,108,87,-1,1,2
126,167,62,37,-1,1,2
126,168,85,97,-1,1,2
126,169,78,5,-1,1,2
126,170,95,77,-1,1,2
126,171,93,123,-1,1,2
126,172,73,73,-1,1,2
126,173,82,60,-1,1,2
126,174,52,62,-1,63,20
126,175,90,97,-1,1,2
126,176,103,120,-1,1,2
127,1,47,79,-1,1,2
127,2,62,37,-1,1,2
127,3,34,32,-1,1,2
127,4,123,66,-1,1,2
127,5,92,48,-1,1,2
127,6,31,113,-1,21,24
127,7,48,93,-1,1,2
127,8,90,97,-1,1,2
127,9,87,65,-1,1,2
127,10,113,18,-1,1,2
127,11,115,71,-1,1,2
127,12,89,20,-1,1,2
127,13,74,123,-1,1,2
127,14,121,70,-1,1,2
127,15,105,84,-1,1,2
127,16,64,70,-1,1,2
127,17,114,48,-1,1,2
127,18,89,20,-1,1,2
127,19,93,123,-1,1,2
127,20,8,62,-1,29,19
127,21,110,37,-1,1,2
127,22,119,99,-1,1,2
127,23,82,60,-1,1,2
127,24,73,73,-1,1,2
127,25,79,73,-1,1,2
127,26,115,71,-1,1,2
127,27,102,29,-1,1,2
127,28,57,72,-1,54,51
127,29,93,123,-1,1,2
127,30,105,84,-1,1,2
127,31,30,100,-1,1,2
127,32,33,14,-1,61,33
127,33,14,19,-1,5,22
127,34,119,99,-1,1,2
127,35,49,112,-1,1,2
127,36,67,6,-1,1,2
127,37,27,49,-1,69,14
127,38,35,46,-1,1,2
127,39,14,19,-1,7,9
127,40,11,60,-1,16,56
127,41,1,99,-1,7,64
127,42,12,106,-1,33,31
127,43,15,80,-1,33,31
127,44,24,38,-1,40,35
127,45,3,93,-1,6,58
127,46,9,109,-1,9,64
127,47,9,48,-1,8,9
127,48,76,52,-1,1,2
127,49,30,100,-1,61,33
127,50,9,109,-1,21,24
127,51,40,1,-1,57,57
127,52,17,105,-1,44,2
127,53,4,1,-1,8,40
127,54,35,46,-1,17,37
127,55,105,84,-1,1,2
127,56,17,21,-1,1,2
127,57,107,37,-1,1,2
127,58,13,62,-1,12,25
127,59,114,48,-1,1,2
127,60,17,105,-1,63,20
127,61,37,100,-1,65,24
127,62,6,105,-1,15,28
127,63,98,99,-1,1,2
127,64,120,70,-1,1,2
127,65,116,101,-1,1,2
127,66,118,110,-1,1,2
127,67,119,99,-1,1,2
127,68,5,24,-1,14,48
127,69,95,77,-1,1,2
127,70,108,87,-1,1,2
127,71,74,123,-1,1,2
127,72,79,73,-1,1,2
127,73,121,17,-1,1,2
127,74,84,18,-1,1,2
127,75,92,48,-1,1,2
127,76,53,80,-1,1,2
127,77,70,113,-1,1,2
127,78,79,73,-1,1,2
127,79,124,12,-1,1,2
127,80,122,70,-1,1,2
127,81,115,71,-1,1,2
127,82,115,71,-1,1,2
127,83,102,29,-1,1,2
127,84,44,45,-1,1,2
127,85,43,35,-1,1,2
127,86,17,105,-1,1,2
127,87,105,84,-1,1,2
127,88,43,35,-1,1,2
127,89,122,70,-1,1,2
127,90,105,84,-1,1,2
127,91,1,50,-1,6,58
127,92,114,48,-1,1,2
127,93,122,21,-1,1,2
127,94,107,37,-1,1,2
127,95,108,87,-1,1,2
127,96,123,66,-1,1,2
127,97,113,18,-1,1,2
127,98,48,93,-1,1,2
127,99,123,122,-1,1,2
127,100,78,5,-1,1,2
127,101,102,29,-1,1,2
127,102,123,93,-1,1,2
127,103,62,37,-1,1,2
127,104,122,21,-1,1,2
127,105,26,41,-1,48,72
127,106,93,123,-1,1,2
127,107,8,1,-1,24,21
127,108,117,118,-1,1,2
127,109,118,110,-1,1,2
127,110,98,99,-1,1,2
127,111,100,69,-1,1,2
127,112,35,46,-1,51,47
127,113,100,69,-1,1,2
127,114,57,72,-1,1,2
127,115,98,99,-1,1,2
127,116,89,20,-1,1,2
127,117,70,113,-1,1,2
127,118,123,66,-1,1,2
127,119,124,12,-1,1,2
127,120,26,41,-1,46,47
127,121,102,29,-1,1,2
127,122,54,103,-1,1,2
127,123,74,123,-1,1,2
127,124,105,84,-1,1,2
127,125,67,6,-1,1,2
127,126,110,37,-1,1,2
127,127,95,77,-1,1,2
127,128,70,113,-1,1,2
127,129,70,113,-1,1,2
127,130,67,6,-1,1,2
127,131,97,40,-1,1,2
127,132,18,82,-1,28,25
127,133,65,97,-1,1,2
127,134,107,37,-1,1,2
127,135,33,14,-1,42,73
127,136,65,97,-1,1,2
127,137,76,52,-1,1,2
127,138,48,93,-1,1,2
127,139,76,52,-1,1,2
127,140,105,84,-1,1,2
127,141,15,80,-1,31,24
127,142,63,59,-1,1,2
127,143,97,40,-1,1,2
127,144,89,20,-1,1,2
127,145,114,48,-1,1,2
127,146,67,6,-1,1,2
127,147,90,97,-1,1,2
127,148,69,76,-1,1,2
127,149,89,20,-1,1,2
127,150,81,10,-1,1,2
127,151,100,69,-1,1,2
127,152,62,37,-1,1,2
127,153,68,42,-1,1,2
127,154,67,6,-1,1,2
127,155,90,97,-1,1,2
127,156,107,37,-1,1,2
127,157,102,29,-1,1,2
127,158,90,97,-1,63,20
127,159,90,97,-1,1,2
127,160,44,45,-1,1,2
127,161,74,123,-1,1,2
127,162,110,37,-1,1,2
127,163,79,73,-1,1,2
127,164,105,84,-1,1,2
127,165,108,87,-1,1,2
127,166,93,123,-1,1,2
127,167,92,48,-1,1,2
127,168,89,20,-1,1,2
127,169,64,70,-1,1,2
127,170,78,5,-1,1,2
127,171,68,42,-1,1,2
127,172,49,112,-1,1,2
127,173,92,48,-1,1,2
127,174,90,97,-1,1,2
127,175,37,100,-1,41,59
127,176,111,85,-1,1,2
128,1,76,52,-1,1,2
128,2,107,37,-1,1,2
128,3,70,113,-1,1,2
128,4,98,99,-1,1,2
128,5,78,5,-1,1,2
128,6,93,123,-1,1,2
128,7,73,73,-1,1,2
128,8,63,59,-1,1,2
128,9,72,24,-1,1,2
128,10,79,73,-1,1,2
128,11,69,76,-1,1,2
128,12,98,99,-1,1,2
128,13,69,76,-1,1,2
128,14,62,37,-1,1,2
128,15,45,65,-1,71,6
128,16,89,20,-1,1,2
128,17,100,69,-1,1,2
128,18,81,10,-1,1,2
128,19,76,52,-1,1,2
128,20,102,29,-1,1,2
128,21,73,73,-1,1,2
128,22,102,29,-1,1,2
128,23,84,18,-1,1,2
128,24,97,40,-1,1,2
128,25,74,123,-1,1,2
128,26,69,76,-1,1,2
128,27,52,62,-1,1,2
128,28,67,6,-1,54,51
128,29,102,29,-1,1,2
128,30,108,87,-1,1,2
128,31,65,97,-1,1,2
128,32,69,76,-1,1,2
128,33,73,73,-1,1,2
128,34,79,73,-1,1,2
128,35,113,18,-1,1,2
128,36,63,59,-1,1,2
128,37,49,112,-1,74,73
128,38,108,87,-1,1,2
128,39,69,76,-1,1,2
128,40,78,5,-1,61,33
128,41,76,52,-1,1,2
128,42,90,97,-1,1,2
128,43,93,123,-1,1,2
128,44,81,10,-1,1,2
128,45,93,123,-1,1,2
128,46,81,10,-1,1,2
128,47,62,37,-1,1,2
128,48,111,85,-1,1,2
128,49,67,6,-1,1,2
128,50,89,20,-1,1,2
128,51,7,73,-1,4,40
128,52,65,97,-1,1,2
128,53,4,69,-1,18,12
128,54,92,48,-1,1,2
128,55,105,84,-1,1,2
128,56,46,63,-1,63,20
128,57,90,97,-1,1,2
128,58,113,18,-1,1,2
128,59,98,99,-1,1,2
128,60,54,103,-1,1,2
128,61,85,97,-1,1,2
128,62,78,5,-1,1,2
128,63,43,35,-1,1,2
128,64,81,10,-1,1,2
128,65,92,48,-1,1,2
128,66,81,10,-1,1,2
128,67,118,110,-1,1,2
128,68,92,48,-1,1,2
128,69,69,76,-1,1,2
128,70,56,30,-1,1,2
128,71,73,73,-1,1,2
128,72,21,4,-1,46,47
128,73,63,59,-1,1,2
128,74,78,5,-1,1,2
128,75,56,30,-1,1,2
128,76,49,112,-1,1,2
128,77,46,63,-1,1,2
128,78,100,69,-1,1,2
128,79,48,93,-1,1,2
128,80,63,59,-1,1,2
128,81,60,11,-1,63,20
128,82,76,52,-1,1,2
128,83,51,28,-1,1,2
128,84,87,65,-1,1,2
128,85,111,85,-1,1,2
128,86,79,73,-1,1,2
128,87,118,110,-1,1,2
128,88,35,46,-1,42,73
128,89,103,120,-1,1,2
128,90,107,37,-1,1,2
128,91,82,60,-1,1,2
128,92,121,70,-1,1,2
128,93,92,48,-1,1,2
128,94,114,48,-1,1,2
128,95,95,77,-1,1,2
128,96,51,28,-1,1,2
128,97,56,30,-1,45,28
128,98,17,105,-1,54,51
128,99,113,18,-1,1,2
128,100,92,48,-1,1,2
128,101,123,66,-1,1,2
128,102,100,69,-1,1,2
128,103,97,40,-1,1,2
128,104,87,65,-1,1,2
128,105,19,55,-1,1,2
128,106,76,52,-1,1,2
128,107,78,5,-1,1,2
128,108,85,97,-1,1,2
128,109,93,123,-1,1,2
128,110,65,97,-1,1,2
128,111,82,60,-1,1,2
128,112,93,123,-1,1,2
128,113,97,40,-1,1,2
128,114,76,52,-1,1,2
128,115,108,87,-1,1,2
128,116,93,123,-1,1,2
128,117,72,24,-1,1,2
128,118,115,71,-1,1,2
128,119,95,77,-1,1,2
128,120,51,28,-1,1,2
128,121,102,29,-1,1,2
128,122,89,20,-1,1,2
128,123,98,99,-1,1,2
128,124,57,72,-1,1,2
128,125,76,52,-1,1,2
128,126,92,48,-1,1,2
128,127,103,120,-1,1,2
128,128,113,18,-1,1,2
128,129,84,18,-1,1,2
128,130,111,85,-1,1,2
128,131,120,70,-1,1,2
128,132,103,120,-1,1,2
128,133,105,84,-1,1,2
128,134,118,110,-1,1,2
128,135,97,40,-1,1,2
128,136,81,10,-1,1,2
128,137,95,77,-1,1,2
128,138,110,37,-1,1,2
128,139,103,120,-1,1,2
128,140,37,100,-1,1,2
128,141,92,48,-1,1,2
128,142,54,103,-1,32,28
128,143,116,101,-1,1,2
128,144,62,37,-1,44,2
128,145,117,118,-1,1,2
128,146,110,37,-1,1,2
128,147,108,87,-1,1,2
128,148,93,123,-1,1,2
128,149,95,77,-1,1,2
128,150,105,84,-1,1,2
128,151,121,17,-1,1,2
128,152,103,120,-1,1,2
128,153,117,118,-1,1,2
128,154,61,13,-1,1,2
128,155,105,84,-1,1,2
128,156,79,73,-1,1,2
128,157,118,110,-1,1,2
128,158,118,110,-1,1,2
128,159,114,48,-1,1,2
128,160,78,5,-1,1,2
128,161,97,40,-1,1,2
128,162,100,69,-1,1,2
128,163,119,99,-1,1,2
128,164,92,48,-1,1,2
128,165,74,123,-1,1,2
128,166,113,18,-1,1,2
128,167,87,65,-1,1,2
128,168,114,48,-1,1,2
128,169,93,123,-1,1,2
128,170,123,35,-1,1,2
128,171,118,110,-1,1,2
128,172,56,30,-1,1,2
128,173,115,71,-1,1,2
128,174,114,48,-1,1,2
128,175,41,6,-1,72,67
128,176,92,48,-1,1,2
129,1,92,48,-1,1,2
129,2,98,99,-1,1,2
129,3,74,123,-1,1,2
129,4,89,20,-1,1,2
129,5,90,97,-1,1,2
129,6,43,35,-1,1,2
129,7,40,1,-1,1,2
129,8,103,120,-1,1,2
129,9,108,87,-1,1,2
129,10,74,123,-1,1,2
129,11,7,73,-1,26,21
129,12,102,29,-1,1,2
129,13,79,73,-1,1,2
129,14,114,48,-1,1,2
129,15,92,48,-1,1,2
129,16,115,71,-1,1,2
129,17,27,49,-1,63,20
129,18,100,69,-1,1,2
129,19,100,69,-1,1,2
129,20,40,1,-1,1,2
129,21,60,11,-1,1,2
129,22,21,97,-1,50,16
129,23,74,123,-1,1,2
129,24,79,73,-1,1,2
129,25,97,40,-1,1,2
129,26,105,84,-1,1,2
129,27,45,65,-1,56,23
129,28,117,118,-1,1,2
129,29,82,60,-1,1,2
129,30,81,10,-1,1,2
129,31,89,20,-1,1,2
129,32,98,99,-1,1,2
129,33,35,46,-1,26,21
129,34,35,46,-1,1,2
129,35,9,48,-1,13,65
129,36,9,109,-1,25,21
129,37,58,91,-1,1,2
129,38,27,49,-1,56,23
129,39,22,80,-1,44,2
129,40,9,48,-1,31,24
129,41,15,80,-1,20,49
129,42,10,45,-1,51,47
129,43,14,19,-1,38,7
129,44,35,46,-1,1,2
129,45,98,99,-1,1,2
129,46,100,69,-1,1,2
129,47,63,59,-1,1,2
129,48,111,85,-1,1,2
129,49,73,73,-1,1,2
129,50,76,52,-1,1,2
129,51,95,77,-1,1,2
129,52,103,120,-1,1,2
129,53,69,76,-1,1,2
129,54,74,123,-1,1,2
129,55,7,73,-1,24,21
129,56,110,37,-1,1,2
129,57,35,46,-1,1,2
129,58,81,10,-1,1,2
129,59,108,87,-1,1,2
129,60,79,73,-1,1,2
129,61,93,123,-1,1,2
129,62,97,40,-1,1,2
129,63,103,120,-1,1,2
129,64,98,99,-1,1,2
129,65,92,48,-1,1,2
129,66,89,20,-1,1,2
129,67,116,101,-1,1,2
129,68,108,87,-1,1,2
129,69,117,118,-1,1,2
129,70,102,29,-1,1,2
129,71,107,37,-1,1,2
129,72,121,70,-1,1,2
129,73,5,72,-1,14,48
129,74,61,13,-1,1,2
129,75,87,65,-1,1,2
129,76,122,70,-1,1,2
129,77,43,35,-1,1,2
129,78,44,45,-1,1,2
129,79,44,45,-1,1,2
129,80,105,84,-1,1,2
129,81,92,48,-1,1,2
129,82,102,29,-1,1,2
129,83,25,54,-1,54,51
129,84,85,97,-1,1,2
129,85,92,48,-1,1,2
129,86,85,97,-1,1,2
129,87,118,110,-1,1,2
129,88,93,123,-1,1,2
129,89,78,5,-1,1,2
129,90,119,99,-1,1,2
129,91,29,89,-1,29,19
129,92,13,62,-1,35,47
129,93,67,6,-1,1,2
129,94,93,123,-1,1,2
129,95,105,84,-1,1,2
129,96,12,23,-1,16,12
129,97,113,18,-1,1,2
129,98,115,71,-1,1,2
129,99,95,77,-1,1,2
129,100,115,71,-1,1,2
129,101,114,48,-1,1,2
129,102,9,109,-1,19,56
129,103,122,70,-1,1,2
129,104,120,70,-1,1,2
129,105,63,59,-1,54,51
129,106,95,77,-1,1,2
129,107,21,4,-1,30,28
129,108,26,41,-1,21,24
129,109,17,105,-1,24,21
129,110,67,6,-1,1,2
129,111,72,24,-1,1,2
129,112,36,72,-1,1,2
129,113,17,21,-1,28,25
129,114,53,80,-1,1,2
129,115,45,65,-1,1,2
129,116,47,79,-1,71,6
129,117,25,54,-1,1,2
129,118,78,5,-1,1,2
129,119,72,24,-1,1,2
129,120,60,11,-1,1,2
129,121,78,5,-1,1,2
129,122,100,69,-1,1,2
129,123,65,97,-1,1,2
129,124,78,5,-1,1,2
129,125,124,12,-1,1,2
129,126,84,18,-1,1,2
129,127,89,20,-1,1,2
129,128,73,73,-1,1,2
129,129,118,110,-1,1,2
129,130,108,87,-1,1,2
129,131,72,24,-1,1,2
129,132,19,55,-1,50,16
129,133,60,11,-1,51,47
129,134,97,40,-1,1,2
129,135,124,23,-1,1,2
129,136,74,123,-1,1,2
129,137,90,97,-1,1,2
129,138,74,123,-1,1,2
129,139,97,40,-1,1,2
129,140,73,73,-1,1,2
129,141,9,109,-1,11,70
129,142,69,76,-1,1,2
129,143,122,70,-1,1,2
129,144,102,29,-1,1,2
129,145,41,6,-1,1,2
129,146,108,87,-1,1,2
129,147,1,106,-1,8,9
129,148,43,35,-1,22,12
129,149,5,72,-1,2,55
129,150,3,93,-1,11,38
129,151,30,100,-1,63,20
129,152,17,21,-1,34,41
129,153,100,69,-1,1,2
129,154,89,20,-1,1,2
129,155,67,6,-1,1,2
129,156,74,123,-1,1,2
129,157,76,52,-1,1,2
129,158,49,112,-1,22,12
129,159,11,60,-1,8,71
129,160,84,18,-1,1,2
129,161,93,123,-1,1,2
129,162,1,89,-1,5,22
129,163,19,55,-1,57,57
129,164,49,112,-1,1,2
129,165,36,72,-1,46,47
129,166,51,28,-1,72,67
129,167,21,97,-1,19,56
129,168,49,112,-1,1,2
129,169,110,37,-1,1,2
129,170,111,85,-1,1,2
129,171,61,13,-1,1,2
129,172,49,112,-1,47,72
129,173,10,117,-1,12,25
129,174,35,46,-1,71,6
129,175,98,99,-1,1,2
129,176,78,5,-1,1,2
130,1,44,45,-1,42,73
130,2,56,30,-1,1,2
130,3,60,11,-1,1,2
130,4,124,12,-1,1,2
130,5,35,46,-1,4,40
130,6,7,73,-1,21,24
130,7,10,117,-1,1,2
130,8,10,117,-1,34,41
130,9,3,61,-1,17,37
130,10,113,18,-1,1,2
130,11,116,101,-1,1,2
130,12,28,69,-1,47,72
130,13,123,93,-1,1,2
130,14,97,40,-1,1,2
130,15,82,60,-1,1,2
130,16,74,123,-1,1,2
130,17,58,91,-1,1,2
130,18,115,71,-1,1,2
130,19,110,37,-1,1,2
130,20,116,101,-1,1,2
130,21,122,70,-1,1,2
130,22,123,66,-1,1,2
130,23,113,18,-1,1,2
130,24,118,110,-1,1,2
130,25,121,70,-1,1,2
130,26,107,37,-1,1,2
130,27,51,28,-1,59,42
130,28,52,62,-1,1,2
130,29,84,18,-1,1,2
130,30,70,113,-1,1,2
130,31,41,6,-1,1,2
130,32,95,77,-1,1,2
130,33,105,84,-1,1,2
130,34,110,37,-1,1,2
130,35,95,77,-1,1,2
130,36,46,63,-1,48,72
130,37,84,18,-1,1,2
130,38,6,49,-1,10,65
130,39,73,73,-1,1,2
130,40,117,118,-1,1,2
130,41,123,93,-1,1,2
130,42,26,41,-1,65,24
130,43,19,55,-1,48,72
130,44,103,120,-1,1,2
130,45,4,32,-1,14,48
130,46,5,72,-1,13,65
130,47,58,91,-1,1,2
130,48,92,48,-1,1,2
130,49,123,35,-1,1,2
130,50,48,93,-1,51,47
130,51,98,99,-1,1,2
130,52,116,101,-1,1,2
130,53,111,85,-1,1,2
130,54,76,52,-1,1,2
130,55,78,5,-1,1,2
130,56,103,120,-1,1,2
130,57,62,37,-1,1,2
130,58,65,97,-1,1,2
130,59,74,123,-1,1,2
130,60,78,5,-1,1,2
130,61,16,57,-1,11,38
130,62,65,97,-1,1,2
130,63,92,48,-1,1,2
130,64,81,10,-1,1,2
130,65,9,48,-1,20,49
130,66,69,76,-1,1,2
130,67,93,123,-1,1,2
130,68,107,37,-1,1,2
130,69,87,65,-1,1,2
130,70,93,123,-1,1,2
130,71,113,18,-1,1,2
130,72,69,76,-1,1,2
130,73,1,22,-1,3,28
130,74,36,72,-1,1,2
130,75,52,62,-1,1,2
130,76,58,91,-1,1,2
130,77,64,70,-1,1,2
130,78,67,6,-1,1,2
130,79,52,62,-1,1,2
130,80,47,79,-1,1,2
130,81,64,70,-1,1,2
130,82,17,105,-1,63,20
130,83,90,97,-1,1,2
130,84,62,37,-1,1,2
130,85,72,24,-1,1,2
130,86,67,6,-1,1,2
130,87,46,63,-1,59,42
130,88,49,112,-1,1,2
130,89,48,93,-1,1,2
130,90,52,62,-1,1,2
130,91,78,5,-1,1,2
130,92,118,110,-1,1,2
130,93,47,79,-1,1,2
130,94,87,65,-1,1,2
130,95,84,18,-1,1,2
130,96,58,91,-1,1,2
130,97,82,60,-1,1,2
130,98,62,37,-1,1,2
130,99,38,109,-1,1,2
130,100,76,52,-1,1,2
130,101,85,97,-1,1,2
130,102,63,59,-1,1,2
130,103,58,91,-1,1,2
130,104,103,120,-1,1,2
130,105,29,89,-1,1,2
130,106,5,115,-1,1,2
130,107,119,99,-1,1,2
130,108,111,85,-1,1,2
130,109,100,69,-1,1,2
130,110,111,85,-1,1,2
130,111,82,60,-1,1,2
130,112,49,112,-1,65,24
130,113,78,5,-1,1,2
130,114,52,62,-1,1,2
130,115,85,97,-1,1,2
130,116,43,35,-1,1,2
130,117,68,42,-1,1,2
130,118,73,73,-1,1,2
130,119,70,113,-1,1,2
130,120,60,11,-1,1,2
130,121,82,60,-1,1,2
130,122,44,45,-1,1,2
130,123,92,48,-1,1,2
130,124,21,4,-1,12,64
130,125,116,101,-1,1,2
130,126,115,71,-1,1,2
130,127,117,118,-1,1,2
130,128,114,48,-1,1,2
130,129,124,23,-1,1,2
130,130,4,32,-1,19,3
130,131,100,69,-1,1,2
130,132,92,48,-1,1,2
130,133,102,29,-1,1,2
130,134,12,106,-1,30,28
130,135,114,48,-1,1,2
130,136,56,30,-1,1,2
130,137,85,97,-1,1,2
130,138,95,77,-1,1,2
130,139,61,13,-1,1,2
130,140,118,110,-1,1,2
130,141,116,101,-1,1,2
130,142,95,77,-1,1,2
130,143,65,97,-1,1,2
130,144,45,65,-1,57,57
130,145,111,85,-1,1,2
130,146,120,70,-1,1,2
130,147,72,24,-1,1,2
130,148,92,48,-1,1,2
130,149,108,87,-1,1,2
130,150,110,37,-1,1,2
130,151,89,20,-1,1,2
130,152,82,60,-1,1,2
130,153,110,37,-1,1,2
130,154,105,84,-1,1,2
130,155,102,29,-1,1,2
130,156,114,48,-1,1,2
130,157,121,70,-1,1,2
130,158,110,37,-1,1,2
130,159,110,37,-1,1,2
130,160,102,29,-1,1,2
130,161,74,123,-1,1,2
130,162,62,37,-1,48,72
130,163,95,77,-1,1,2
130,164,123,112,-1,1,2
130,165,90,97,-1,1,2
130,166,103,120,-1,1,2
130,167,67,6,-1,1,2
130,168,17,105,-1,33,31
130,169,85,97,-1,1,2
130,170,102,29,-1,1,2
130,171,74,123,-1,1,2
130,172,97,40,-1,1,2
130,173,52,62,-1,22,12
130,174,53,80,-1,54,51
130,175,57,72,-1,1,2
130,176,45,65,-1,1,2
131,1,36,72,-1,69,14
131,2,72,24,-1,1,2
131,3,73,73,-1,1,2
131,4,107,37,-1,1,2
131,5,65,97,-1,1,2
131,6,49,112,-1,74,73
131,7,90,97,-1,1,2
131,8,68,42,-1,1,2
131,9,57,72,-1,1,2
131,10,23,53,-1,42,73
131,11,76,52,-1,1,2
131,12,78,5,-1,1,2
131,13,82,60,-1,1,2
131,14,60,11,-1,52,71
131,15,56,30,-1,1,2
131,16,57,72,-1,1,2
131,17,46,63,-1,1,2
131,18,76,52,-1,1,2
131,19,53,80,-1,1,2
131,20,107,37,-1,1,2
131,21,103,120,-1,1,2
131,22,74,123,-1,1,2
131,23,51,28,-1,1,2
131,24,72,24,-1,1,2
131,25,84,18,-1,1,2
131,26,98,99,-1,1,2
131,27,69,76,-1,1,2
131,28,81,10,-1,1,2
131,29,1,99,-1,8,71
131,30,105,84,-1,1,2
131,31,84,18,-1,1,2
131,32,21,97,-1,23,19
131,33,87,65,-1,1,2
131,34,53,80,-1,1,2
131,35,100,69,-1,1,2
131,36,13,62,-1,1,2
131,37,13,62,-1,15,28
131,38,34,32,-1,32,28
131,39,23,53,-1,26,21
131,40,67,6,-1,1,2
131,41,98,99,-1,1,2
131,42,45,65,-1,1,2
131,43,78,5,-1,1,2
131,44,87,65,-1,1,2
131,45,30,100,-1,1,2
131,46,67,6,-1,1,2
131,47,87,65,-1,1,2
131,48,92,48,-1,1,2
131,49,74,123,-1,1,2
131,50,85,97,-1,1,2
131,51,74,123,-1,1,2
131,52,105,84,-1,1,2
131,53,30,100,-1,1,2
131,54,70,113,-1,57,57
131,55,84,18,-1,1,2
131,56,12,23,-1,51,47
131,57,100,69,-1,1,2
131,58,116,101,-1,1,2
131,59,93,123,-1,1,2
131,60,90,97,-1,1,2
131,61,4,102,-1,24,21
131,62,33,14,-1,1,2
131,63,111,85,-1,1,2
131,64,64,70,-1,1,2
131,65,58,91,-1,1,2
